0	0	0	0
1	1120	541	0
2	1117	582	0
3	1095	565	0
4	1052	556	1
5	1082	540	5
6	1122	615	5
7	1046	550	3
8	1114	530	4
9	1098	526	5
10	1075	557	2
11	1094	576	8
12	1064	567	5
13	1129	568	5
14	1064	556	6
15	1073	553	10
16	1133	577	8
17	1122	568	9
18	1134	575	8
19	1113	538	8
20	1116	559	10
21	1037	580	7
22	1126	593	13
23	1103	549	8
24	1125	577	18
25	1104	569	12
26	1066	619	7
27	1112	597	10
28	1079	577	13
29	1094	560	14
30	1042	577	17
31	1113	549	15
32	1046	553	17
33	1019	567	17
34	1121	598	18
35	1112	512	15
36	1094	586	21
37	1107	590	18
38	1060	516	18
39	1043	578	18
40	1128	558	16
41	1057	547	26
42	1112	591	11
43	1041	599	22
44	1114	582	18
45	1075	549	19
46	1060	593	16
47	1037	566	19
48	1020	557	26
49	1045	519	32
50	1124	577	23
51	1071	572	18
52	1061	567	21
53	1092	548	26
54	1069	563	20
55	1044	597	26
56	1071	566	23
57	1001	621	21
58	1080	628	20
59	1079	620	22
60	1083	551	39
61	1078	613	23
62	1124	581	31
63	1107	530	29
64	1046	552	20
65	1063	598	22
66	1099	567	26
67	1032	566	29
68	1100	565	24
69	1063	601	35
70	1107	569	33
71	1172	561	29
72	1127	581	33
73	1088	616	34
74	1050	539	30
75	1091	582	32
76	1094	583	35
77	1062	600	33
78	1028	596	36
79	1037	579	32
80	1078	611	37
81	1089	598	27
82	1056	574	27
83	1032	610	32
84	1120	590	37
85	1076	566	33
86	1092	577	29
87	1051	576	41
88	1051	586	43
89	1070	592	35
90	1059	579	29
91	1067	560	24
92	1040	594	42
93	1090	631	41
94	1068	572	38
95	1044	572	34
96	1125	568	42
97	1086	567	32
98	1071	617	36
99	1048	587	33
100	973	603	41
101	1040	580	30
102	1020	566	43
103	1038	575	32
104	1060	617	42
105	1012	562	39
106	1133	537	29
107	1027	608	38
108	1071	565	36
109	1067	608	41
110	1038	610	32
111	1046	600	47
112	1073	592	34
113	1097	619	35
114	1041	588	36
115	1031	564	40
116	992	589	48
117	1109	600	56
118	1055	604	41
119	1010	607	34
120	1028	598	36
121	991	604	39
122	1085	601	40
123	1050	581	40
124	1047	607	50
125	1002	591	41
126	954	600	52
127	1042	652	43
128	1060	630	47
129	1048	600	45
130	1059	596	42
131	1004	574	53
132	993	590	51
133	1052	584	46
134	1076	597	45
135	1062	596	52
136	984	619	41
137	1010	584	42
138	1009	598	52
139	1027	607	44
140	1016	551	44
141	1057	583	48
142	1014	592	35
143	998	552	41
144	1001	577	48
145	1006	600	42
146	1020	594	45
147	1072	565	46
148	1034	632	40
149	1004	604	55
150	1037	606	47
151	944	653	54
152	1004	601	56
153	1009	565	49
154	967	608	55
155	1043	638	54
156	1008	629	49
157	1051	592	57
158	1075	616	69
159	985	564	52
160	937	617	42
161	1111	590	52
162	1040	572	59
163	1115	611	53
164	1008	571	51
165	1053	600	50
166	1033	594	40
167	1021	602	44
168	1034	595	48
169	1012	571	52
170	958	606	50
171	983	579	54
172	1019	614	59
173	1066	618	59
174	974	628	47
175	1023	582	68
176	989	603	43
177	945	629	62
178	1012	654	64
179	1030	599	68
180	1008	611	41
181	973	613	57
182	1020	566	53
183	1050	597	62
184	1015	581	63
185	924	571	57
186	982	573	58
187	968	602	58
188	1071	599	48
189	1031	639	52
190	1068	572	53
191	976	639	54
192	1002	596	45
193	1023	603	66
194	990	609	61
195	1035	619	62
196	1001	617	62
197	1008	612	47
198	968	599	75
199	1015	633	50
200	942	606	74
201	971	624	55
202	970	582	58
203	971	569	58
204	939	647	55
205	956	596	70
206	1003	637	59
207	972	601	52
208	991	638	49
209	989	610	63
210	957	645	79
211	994	625	63
212	964	629	59
213	989	612	64
214	956	604	60
215	991	575	60
