###########################################################################################
log
###########################################################################################

Time = 21.70
Volume = 1.00e-16

###########################################################################################
distribuições
###########################################################################################

0;0;0;0;0
1;201;106;0;307
2;248;124;0;372
3;221;126;0;347
4;204;134;0;338
5;241;125;0;366
6;232;120;1;353
7;222;135;1;358
8;207;134;0;341
9;206;113;1;320
10;221;133;2;356
11;216;126;0;342
12;203;127;0;330
13;199;137;1;337
14;217;146;4;367
15;231;134;1;366
16;224;132;2;358
17;222;129;2;353
18;223;121;1;345
19;212;134;3;349
20;245;143;0;388
21;237;130;3;370
22;202;127;2;331
23;219;128;6;353
24;222;131;3;356
25;225;121;3;349
26;196;119;1;316
27;227;129;1;357
28;241;125;0;366
29;211;138;2;351
30;215;140;1;356
31;252;114;1;367
32;212;124;3;339
33;217;131;4;352
34;202;124;3;329
35;218;144;3;365
36;244;131;4;379
37;210;122;3;335
38;192;130;3;325
39;214;108;1;323
40;217;131;3;351
41;225;133;2;360
42;190;108;4;302
43;215;131;2;348
44;211;138;2;351
45;207;122;4;333
46;214;128;4;346
47;201;115;4;320
48;233;124;0;357
49;199;102;4;305
50;210;129;3;342
51;218;133;6;357
52;194;120;5;319
53;202;160;2;364
54;205;138;3;346
55;207;128;5;340
56;246;125;8;379
57;202;137;4;343
58;220;124;3;347
59;228;133;3;364
60;214;160;5;379
61;237;130;7;374
62;179;134;3;316
63;211;131;6;348
64;222;144;4;370
65;206;149;5;360
66;210;146;3;359
67;196;138;9;343
68;205;123;6;334
69;209;121;3;333
70;230;131;8;369
71;198;130;5;333
72;217;132;5;354
73;182;128;7;317
74;213;114;7;334
75;203;140;3;346
76;213;125;6;344
77;210;158;7;375
78;222;129;7;358
79;204;136;7;347
80;210;119;5;334
81;221;133;2;356
82;247;121;8;376
83;207;136;8;351
84;221;115;3;339
85;210;146;7;363
86;226;119;6;351
87;229;145;5;379
88;206;126;5;337
89;238;121;8;367
90;231;147;6;384
91;192;133;9;334
92;203;133;5;341
93;206;127;4;337
94;214;123;4;341
95;195;132;8;335
96;224;136;4;364
97;210;135;5;350
98;229;114;7;350
99;203;112;5;320
100;181;121;6;308
101;223;147;11;381
102;228;129;4;361
103;204;136;4;344
104;201;127;10;338
105;218;141;7;366
106;189;126;2;317
107;190;145;5;340
108;245;133;8;386
109;205;160;6;371
110;207;148;6;361
111;190;140;7;337
112;197;126;8;331
113;190;128;4;322
114;189;116;6;311
115;200;142;4;346
116;209;120;5;334
117;197;116;9;322
118;223;109;6;338
119;183;128;4;315
120;202;136;6;344
121;213;146;5;364
122;194;117;6;317
123;185;118;11;314
124;223;129;5;357
125;198;120;11;329
