###########################################################################################
log
###########################################################################################

Time = 1155.85
Volume = 5.00e-15

###########################################################################################
distribuições
###########################################################################################

0;0;0;0;0
1;10807;5322;0;16129
2;10922;5248;8;16178
3;10938;5408;15;16361
4;10915;5411;14;16340
5;10889;5494;20;16403
6;10823;5403;23;16249
7;10907;5311;31;16249
8;10902;5378;36;16316
9;10851;5389;46;16286
10;10853;5513;51;16417
11;10707;5554;45;16306
12;10820;5434;56;16310
13;10600;5537;68;16205
14;10718;5590;66;16374
15;11017;5502;63;16582
16;10686;5480;52;16218
17;10878;5402;64;16344
18;10795;5349;76;16220
19;10910;5501;68;16479
20;11024;5532;91;16647
21;10759;5496;77;16332
22;10746;5484;96;16326
23;10663;5431;88;16182
24;10854;5407;97;16358
25;10646;5415;86;16147
26;10849;5447;123;16419
27;10777;5411;115;16303
28;10810;5386;126;16322
29;10882;5554;121;16557
30;10888;5474;138;16500
31;10873;5460;128;16461
32;10956;5584;134;16674
33;10956;5537;130;16623
34;10936;5537;152;16625
35;10920;5412;128;16460
36;10768;5502;141;16411
37;10558;5492;146;16196
38;10804;5526;150;16480
39;10920;5617;182;16719
40;10657;5545;144;16346
41;10874;5570;166;16610
42;10660;5517;171;16348
43;10711;5572;145;16428
44;10662;5603;184;16449
45;10820;5648;179;16647
46;10868;5451;185;16504
47;10799;5602;184;16585
48;10793;5593;165;16551
49;10785;5630;198;16613
50;10773;5584;207;16564
51;10626;5717;150;16493
52;10588;5525;202;16315
53;10761;5635;204;16600
54;10524;5654;209;16387
55;10821;5524;208;16553
56;10805;5759;220;16784
57;10774;5662;234;16670
58;10852;5707;236;16795
59;10613;5753;236;16602
60;10811;5716;230;16757
61;10551;5656;219;16426
62;10645;5685;211;16541
63;10756;5633;247;16636
64;10725;5731;224;16680
65;10567;5740;254;16561
66;10601;5666;252;16519
67;10693;5500;284;16477
68;10781;5733;228;16742
69;10520;5713;266;16499
70;10609;5600;266;16475
71;10390;5645;252;16287
72;10590;5806;272;16668
73;10583;5689;277;16549
74;10655;5699;270;16624
75;10619;5682;245;16546
76;10684;5718;303;16705
77;10533;5696;304;16533
78;10799;5705;270;16774
79;10569;5714;290;16573
80;10651;5750;297;16698
81;10713;5710;290;16713
82;10570;5824;272;16666
83;10670;5702;327;16699
84;10514;5779;322;16615
85;10566;5768;284;16618
86;10704;5706;321;16731
87;10593;5721;293;16607
88;10536;5867;329;16732
89;10625;5684;325;16634
90;10624;5818;343;16785
91;10586;5745;341;16672
92;10532;5847;321;16700
93;10409;5775;344;16528
94;10427;5793;332;16552
95;10494;5683;312;16489
96;10524;5733;303;16560
97;10481;5886;310;16677
98;10658;5700;329;16687
99;10514;5821;349;16684
100;10463;5701;350;16514
101;10747;5844;345;16936
102;10390;5781;313;16484
103;10706;5908;333;16947
104;10413;5754;364;16531
105;10367;5768;355;16490
106;10394;5972;383;16749
107;10113;5856;341;16310
108;10343;5830;336;16509
109;10335;5816;381;16532
110;10306;5858;337;16501
111;10398;5713;357;16468
112;10489;5815;362;16666
113;10370;5839;382;16591
114;10374;5799;375;16548
115;10405;5820;427;16652
116;10539;5774;390;16703
117;10349;5719;410;16478
118;10360;5741;352;16453
119;10503;5728;403;16634
120;10438;5864;403;16705
121;10613;5878;367;16858
122;10243;5951;437;16631
123;10260;5812;407;16479
124;10201;5853;394;16448
125;10332;5853;393;16578
126;10402;5989;390;16781
127;10289;5803;435;16527
128;10289;5832;404;16525
129;10396;5794;419;16609
130;10369;5771;420;16560
131;10290;5853;422;16565
132;10268;5773;391;16432
133;10176;5957;409;16542
134;10383;5880;444;16707
135;10351;5938;451;16740
136;10346;5857;451;16654
137;10136;5831;436;16403
138;10197;5781;459;16437
139;10155;5885;494;16534
140;10199;5876;462;16537
141;10281;5909;456;16646
142;10329;5951;426;16706
143;10221;5880;466;16567
