###########################################################################################
log
###########################################################################################

Time = 184.21
Volume = 1.00e-15

###########################################################################################
distribuições
###########################################################################################

0;0;0;0;0
1;2246;1064;0;3310
2;2166;1099;2;3267
3;2215;1054;0;3269
4;2086;1090;4;3180
5;2113;1090;3;3206
6;2125;1147;7;3279
7;2237;1043;3;3283
8;2152;1145;2;3299
9;2079;1040;11;3130
10;2227;1096;8;3331
11;2194;1094;10;3298
12;2056;1050;19;3125
13;2217;1098;18;3333
14;2181;1079;11;3271
15;2251;1062;12;3325
16;2167;1126;16;3309
17;2128;1078;15;3221
18;2259;1080;16;3355
19;2245;1147;13;3405
20;2178;1129;16;3323
21;2164;1177;26;3367
22;2180;1112;22;3314
23;2173;1100;24;3297
24;2042;1106;27;3175
25;2092;1190;28;3310
26;2220;1148;22;3390
27;2146;1053;28;3227
28;2175;1101;27;3303
29;2158;1138;23;3319
30;2154;1116;22;3292
31;2203;1124;26;3353
32;2171;1095;23;3289
33;2181;1077;25;3283
34;2099;1118;22;3239
35;2136;1091;28;3255
36;2094;1122;36;3252
37;2127;1098;31;3256
38;2211;1113;45;3369
39;2174;1097;51;3322
40;2177;1109;33;3319
41;2123;1103;43;3269
42;2200;1131;25;3356
43;2121;1196;51;3368
44;2172;1138;28;3338
45;2174;1158;31;3363
46;2223;1111;36;3370
47;2145;1109;28;3282
48;2143;1079;45;3267
49;2138;1097;38;3273
50;2197;1134;37;3368
51;2151;1168;35;3354
52;2143;1191;48;3382
53;2107;1179;46;3332
54;2175;1164;32;3371
55;2112;1143;36;3291
56;2121;1133;36;3290
57;2155;1189;49;3393
58;2118;1124;52;3294
59;2118;1123;51;3292
60;2116;1137;46;3299
61;2190;1176;57;3423
62;2110;1180;41;3331
63;2093;1165;53;3311
64;2125;1165;46;3336
65;2095;1208;52;3355
66;2090;1127;53;3270
67;2032;1162;58;3252
68;2227;1141;62;3430
69;2151;1174;61;3386
70;2156;1079;60;3295
71;2104;1163;76;3343
72;2115;1186;42;3343
73;2126;1134;50;3310
74;2171;1196;58;3425
75;2184;1142;64;3390
76;2132;1134;50;3316
77;2065;1179;71;3315
78;2232;1190;60;3482
79;2153;1156;50;3359
80;2127;1129;63;3319
81;2084;1151;47;3282
82;2187;1166;63;3416
83;2155;1180;60;3395
84;2107;1158;83;3348
85;2091;1156;52;3299
86;2030;1191;65;3286
87;2043;1100;69;3212
88;2159;1140;57;3356
89;2213;1148;70;3431
90;2090;1202;55;3347
91;2069;1226;71;3366
92;2042;1092;71;3205
93;2097;1147;79;3323
94;2091;1123;56;3270
95;2088;1169;77;3334
96;2058;1182;75;3315
97;2001;1165;79;3245
98;2134;1171;69;3374
99;2092;1192;70;3354
100;2160;1178;74;3412
101;2118;1219;78;3415
102;2159;1168;79;3406
103;2087;1167;71;3325
104;2059;1184;68;3311
105;2078;1166;69;3313
106;1984;1206;59;3249
107;2057;1209;70;3336
108;2025;1179;101;3305
109;2118;1186;71;3375
110;2081;1227;94;3402
111;2087;1199;87;3373
112;2102;1134;70;3306
113;2116;1139;68;3323
114;2109;1129;90;3328
115;2060;1187;86;3333
116;2148;1122;75;3345
117;2151;1232;88;3471
118;2012;1121;87;3220
119;2130;1204;89;3423
120;2101;1169;84;3354
121;2032;1188;83;3303
122;2140;1294;98;3532
123;2022;1140;82;3244
124;2123;1165;87;3375
125;2143;1173;86;3402
126;2029;1193;79;3301
127;2041;1187;74;3302
128;2021;1183;80;3284
129;2064;1141;85;3290
130;2080;1242;84;3406
131;2071;1235;93;3399
132;2023;1228;99;3350
133;2097;1180;84;3361
134;2005;1192;78;3275
135;2120;1131;93;3344
136;2105;1189;85;3379
137;2054;1238;102;3394
138;2099;1238;85;3422
139;2010;1169;93;3272
140;2113;1195;100;3408
141;2127;1189;97;3413
142;2040;1242;93;3375
143;2024;1195;96;3315
144;2049;1239;103;3391
145;2065;1153;111;3329
146;2014;1160;104;3278
147;2095;1203;93;3391
148;2053;1180;111;3344
149;2016;1170;87;3273
150;2128;1221;104;3453
151;2024;1204;104;3332
152;2065;1133;92;3290
153;2083;1223;76;3382
154;2032;1227;87;3346
155;2082;1143;105;3330
156;2059;1226;115;3400
157;2007;1197;92;3296
158;1965;1151;112;3228
159;2047;1186;103;3336
160;2091;1144;101;3336
161;2026;1196;90;3312
162;2030;1132;102;3264
163;2045;1140;101;3286
164;1977;1199;100;3276
165;1966;1186;108;3260
166;1987;1198;109;3294
167;1988;1176;110;3274
168;1999;1161;108;3268
169;1943;1146;105;3194
170;2091;1181;107;3379
171;2014;1233;92;3339
172;2003;1194;87;3284
173;2025;1200;107;3332
174;2016;1213;106;3335
175;2021;1197;112;3330
176;2085;1172;99;3356
177;1986;1231;133;3350
178;2041;1174;97;3312
179;2019;1200;105;3324
180;1962;1209;105;3276
181;1979;1242;118;3339
182;2052;1223;131;3406
183;2069;1235;98;3402
184;2032;1178;92;3302
185;2046;1192;106;3344
186;1986;1165;102;3253
187;1978;1229;104;3311
188;2001;1184;113;3298
189;1861;1167;111;3139
190;2123;1196;118;3437
191;2031;1179;104;3314
192;1968;1198;131;3297
193;2003;1149;104;3256
194;2009;1242;130;3381
195;2037;1208;104;3349
196;1894;1167;111;3172
197;2036;1221;105;3362
198;1952;1201;111;3264
199;2044;1196;112;3352
