###########################################################################################
log
###########################################################################################

Time = 135.80
Volume = 7.50e-16

###########################################################################################
conversão
###########################################################################################

###########################################################################################
distribuições
###########################################################################################

0;0;0;0;0
1;1721;815;0;2536
2;1631;836;2;2469
3;1640;845;0;2485
4;1570;839;3;2412
5;1634;783;1;2418
6;1677;851;4;2532
7;1606;830;6;2442
8;1594;823;5;2422
9;1568;833;8;2409
10;1599;788;9;2396
11;1673;807;4;2484
12;1639;818;7;2464
13;1609;842;12;2463
14;1653;797;11;2461
15;1576;777;14;2367
16;1662;874;14;2550
17;1609;826;9;2444
18;1592;890;13;2495
19;1664;806;10;2480
20;1617;779;14;2410
21;1587;853;15;2455
22;1612;842;15;2469
23;1626;861;13;2500
24;1622;794;18;2434
25;1602;853;13;2468
26;1621;820;26;2467
27;1685;869;22;2576
28;1714;906;23;2643
29;1626;854;14;2494
30;1687;857;27;2571
31;1647;893;23;2563
32;1601;815;23;2439
33;1655;861;28;2544
34;1601;875;18;2494
35;1634;804;34;2472
36;1616;857;15;2488
37;1658;872;25;2555
38;1636;791;26;2453
39;1616;879;18;2513
40;1647;846;25;2518
41;1625;876;27;2528
42;1612;865;21;2498
43;1661;837;33;2531
44;1649;857;25;2531
45;1589;850;29;2468
46;1588;868;36;2492
47;1621;844;29;2494
48;1592;875;23;2490
49;1590;849;32;2471
50;1533;865;41;2439
51;1604;828;41;2473
52;1632;900;30;2562
53;1691;814;36;2541
54;1716;819;35;2570
55;1598;853;44;2495
56;1613;911;39;2563
57;1645;892;33;2570
58;1595;845;34;2474
59;1586;869;36;2491
60;1615;802;47;2464
61;1630;846;36;2512
62;1705;849;36;2590
63;1586;855;42;2483
64;1576;890;34;2500
65;1525;885;34;2444
66;1555;848;38;2441
67;1593;892;45;2530
68;1619;871;55;2545
69;1617;906;54;2577
70;1627;888;40;2555
71;1573;860;36;2469
72;1551;905;44;2500
73;1589;901;38;2528
74;1599;836;57;2492
75;1558;870;42;2470
76;1632;870;62;2564
77;1615;927;49;2591
78;1597;866;42;2505
79;1571;846;55;2472
80;1658;918;35;2611
81;1598;908;41;2547
