###########################################################################################
log
###########################################################################################

Time = 13.39
Volume = 5.00e-17

###########################################################################################
distribuições
###########################################################################################

0;0;0;0;0
1;119;52;0;171
2;110;70;0;180
3;111;84;0;195
4;111;77;0;188
5;115;60;2;177
6;87;80;0;167
7;129;73;0;202
8;122;76;0;198
9;126;86;0;212
10;124;81;0;205
11;103;67;0;170
12;119;68;2;189
13;112;80;0;192
14;100;75;0;175
15;109;78;0;187
16;106;97;0;203
17;104;82;1;187
18;94;73;0;167
19;101;67;0;168
20;121;66;0;187
21;100;90;0;190
22;112;72;1;185
23;90;83;1;174
24;91;65;0;156
25;95;63;1;159
26;127;91;0;218
27;98;70;0;168
28;110;73;0;183
29;106;73;0;179
30;110;72;0;182
31;108;79;2;189
32;115;68;2;185
33;100;76;1;177
34;93;72;0;165
35;109;86;0;195
36;112;95;2;209
37;105;81;0;186
38;101;80;2;183
39;106;81;2;189
40;121;84;2;207
41;110;78;3;191
42;107;63;1;171
43;94;70;0;164
44;106;72;3;181
45;108;77;3;188
46;106;68;4;178
47;118;65;4;187
48;121;74;1;196
49;105;57;3;165
50;103;63;1;167
51;91;64;3;158
52;117;69;2;188
53;129;76;1;206
54;109;74;0;183
55;102;68;1;171
56;116;75;1;192
57;101;71;3;175
58;91;74;0;165
59;101;66;3;170
60;95;82;2;179
61;107;72;2;181
62;108;68;4;180
63;92;72;1;165
64;119;76;1;196
65;97;68;1;166
66;91;65;1;157
67;112;82;2;196
68;106;67;1;174
69;114;64;1;179
70;105;86;0;191
71;110;72;0;182
72;106;76;4;186
73;103;62;1;166
74;86;65;5;156
75;95;74;1;170
76;106;76;4;186
77;95;81;2;178
78;104;77;5;186
79;110;70;4;184
80;96;85;3;184
81;106;68;0;174
82;101;62;1;164
83;108;68;4;180
84;105;85;2;192
85;104;58;0;162
86;97;70;5;172
87;113;75;1;189
88;117;71;3;191
89;113;87;4;204
90;109;70;2;181
91;119;62;5;186
92;108;81;0;189
93;94;70;3;167
94;109;88;3;200
95;109;72;4;185
96;104;74;5;183
97;101;78;3;182
98;112;95;2;209
99;124;68;4;196
100;93;77;1;171
101;123;68;7;198
102;96;79;5;180
103;110;71;3;184
104;106;59;3;168
105;108;69;1;178
106;111;87;0;198
107;109;70;5;184
108;109;78;2;189
109;88;75;2;165
110;105;74;1;180
111;98;82;5;185
112;119;80;4;203
113;103;84;6;193
114;122;53;6;181
115;115;57;4;176
116;114;74;3;191
117;94;67;5;166
118;116;80;3;199
119;106;85;3;194
120;114;66;3;183
121;111;83;5;199
122;90;107;4;201
123;112;60;0;172
124;104;66;5;175
125;115;68;1;184
126;92;84;5;181
127;115;81;3;199
128;93;69;4;166
129;107;84;6;197
130;87;70;2;159
131;105;80;6;191
132;103;75;4;182
133;93;70;5;168
134;112;70;2;184
135;108;62;6;176
136;120;98;2;220
137;113;72;4;189
138;110;59;2;171
139;84;51;4;139
140;87;76;4;167
141;104;65;2;171
142;89;77;7;173
143;122;100;11;233
144;104;80;5;189
145;92;80;3;175
146;111;68;1;180
147;101;72;3;176
148;85;74;3;162
149;108;74;3;185
150;105;78;6;189
151;113;88;3;204
152;109;71;1;181
153;106;68;2;176
154;98;74;4;176
155;92;84;2;178
156;92;74;6;172
157;100;81;4;185
158;105;80;9;194
159;98;65;3;166
160;113;78;3;194
161;101;63;4;168
162;115;67;9;191
163;106;68;5;179
164;95;56;3;154
165;116;76;2;194
166;111;76;9;196
167;81;60;2;143
168;103;80;3;186
169;99;67;5;171
170;94;72;3;169
171;101;71;2;174
172;106;87;3;196
173;105;79;3;187
174;97;59;8;164
175;89;79;1;169
176;99;82;3;184
177;84;71;5;160
178;86;75;5;166
179;93;66;6;165
180;89;78;2;169
181;117;77;6;200
182;87;73;5;165
183;109;66;5;180
184;93;67;7;167
185;101;58;4;163
186;82;84;5;171
187;104;83;4;191
188;104;58;6;168
189;93;52;4;149
190;111;80;5;196
191;106;80;5;191
192;104;67;4;175
193;96;72;5;173
194;109;65;3;177
195;88;90;2;180
196;108;67;6;181
197;114;47;6;167
198;102;63;4;169
199;85;76;7;168
200;104;81;3;188
201;103;73;7;183
202;99;80;3;182
203;91;57;6;154
204;88;62;5;155
205;90;82;1;173
206;90;70;3;163
207;118;74;3;195
208;98;50;3;151
209;103;52;5;160
210;91;63;4;158
211;92;68;5;165
212;92;68;7;167
213;99;58;5;162
214;102;61;10;173
215;96;71;7;174
216;82;67;6;155
217;93;70;10;173
218;92;74;6;172
219;97;89;6;192
220;104;53;8;165
221;78;61;7;146
222;114;80;9;203
223;91;77;8;176
224;111;61;3;175
225;104;57;4;165
226;97;78;6;181
227;88;80;9;177
228;106;74;6;186
229;90;71;7;168
230;83;66;6;155
231;116;63;6;185
232;105;73;5;183
233;93;63;7;163
234;85;66;2;153
235;93;67;8;168
236;84;83;4;171
237;100;71;5;176
238;84;66;4;154
239;76;65;5;146
240;94;51;4;149
241;91;76;1;168
242;101;71;6;178
243;98;66;4;168
244;92;85;4;181
245;119;63;6;188
246;104;73;9;186
247;116;65;7;188
248;86;69;6;161
249;102;75;6;183
250;89;72;5;166
251;89;77;9;175
252;76;50;7;133
253;90;54;6;150
254;91;75;11;177
255;81;81;4;166
256;88;59;5;152
257;97;59;8;164
258;90;59;2;151
259;112;66;5;183
260;84;68;8;160
261;89;62;1;152
262;84;67;13;164
263;98;77;3;178
264;93;75;8;176
265;85;68;10;163
266;93;55;6;154
267;102;61;6;169
268;88;82;7;177
269;107;70;4;181
270;81;78;4;163
271;108;61;7;176
272;84;66;5;155
273;90;64;5;159
274;87;61;6;154
275;93;79;6;178
276;83;62;13;158
277;89;66;7;162
278;95;72;8;175
279;89;54;6;149
280;86;79;4;169
281;95;68;3;166
282;99;67;5;171
283;83;60;4;147
284;79;57;3;139
285;95;74;4;173
286;77;54;4;135
287;72;65;7;144
288;92;70;10;172
289;89;66;5;160
290;95;59;4;158
291;89;58;5;152
292;88;63;4;155
293;90;61;2;153
294;94;73;2;169
295;78;60;4;142
296;102;72;5;179
297;81;63;8;152
298;88;74;8;170
299;92;54;5;151
300;86;67;5;158
301;83;68;5;156
302;89;78;5;172
303;97;55;6;158
304;88;57;6;151
305;70;73;7;150
306;97;66;9;172
307;94;65;10;169
308;102;66;6;174
309;89;66;5;160
310;93;57;6;156
311;78;63;6;147
312;95;72;9;176
313;95;60;9;164
314;80;59;5;144
315;86;57;4;147
316;93;49;5;147
317;90;63;5;158
318;88;77;7;172
319;84;67;4;155
320;95;59;9;163
321;93;63;5;161
322;82;70;6;158
323;74;66;5;145
324;104;52;9;165
325;91;62;4;157
326;84;80;9;173
327;96;68;7;171
328;88;68;3;159
329;103;60;3;166
330;88;58;10;156
331;90;62;4;156
332;76;63;8;147
333;99;58;7;164
334;81;73;6;160
335;100;61;4;165
336;90;61;6;157
337;81;68;7;156
338;86;64;4;154
339;71;68;7;146
340;85;75;12;172
341;88;74;11;173
342;67;68;6;141
343;99;62;4;165
344;92;51;8;151
345;93;60;1;154
346;80;68;5;153
347;93;58;6;157
348;100;71;7;178
349;107;66;5;178
350;100;78;9;187
351;85;47;7;139
352;101;60;9;170
353;90;66;5;161
354;80;62;3;145
355;84;63;6;153
356;95;47;11;153
357;86;60;11;157
358;68;62;8;138
359;81;61;6;148
360;94;68;5;167
361;71;81;3;155
362;94;55;2;151
363;78;74;7;159
364;100;62;7;169
365;90;62;6;158
366;98;53;7;158
367;95;67;6;168
368;92;63;8;163
369;92;60;6;158
370;102;72;7;181
371;94;60;8;162
372;85;59;3;147
373;93;52;5;150
374;69;68;8;145
375;74;57;5;136
376;85;62;9;156
377;79;62;6;147
378;90;59;5;154
379;73;48;0;121
380;112;63;5;180
381;81;49;10;140
382;104;53;8;165
383;89;72;7;168
384;75;59;5;139
385;73;64;4;141
386;85;61;6;152
387;95;53;8;156
388;86;62;8;156
389;75;61;4;140
390;76;62;6;144
391;73;61;5;139
392;86;64;4;154
393;61;56;4;121
394;83;58;7;148
395;102;63;7;172
396;70;61;11;142
397;86;52;7;145
398;69;54;6;129
399;97;85;5;187
400;89;53;10;152
401;91;55;9;155
402;87;69;7;163
403;86;60;9;155
404;88;64;11;163
405;85;80;4;169
406;73;66;5;144
407;99;59;11;169
408;81;65;8;154
409;62;55;8;125
410;94;56;7;157
411;84;75;2;161
412;79;53;9;141
413;88;55;8;151
414;87;61;5;153
415;72;59;7;138
416;76;47;4;127
417;77;68;9;154
418;90;60;8;158
419;88;52;8;148
420;70;61;7;138
421;89;63;4;156
422;96;54;6;156
423;78;68;5;151
424;76;53;6;135
425;74;55;5;134
426;78;72;10;160
427;89;51;2;142
428;81;60;8;149
429;89;58;6;153
430;60;67;7;134
431;68;58;2;128
432;86;62;3;151
433;79;54;10;143
434;87;69;7;163
435;63;64;10;137
436;101;56;6;163
437;83;66;1;150
438;86;48;5;139
439;62;63;9;134
440;74;48;4;126
441;83;57;9;149
442;89;60;12;161
443;67;62;6;135
444;71;45;6;122
445;90;61;6;157
446;84;50;7;141
447;88;51;7;146
448;75;55;8;138
449;77;55;7;139
450;87;63;6;156
451;85;68;7;160
452;80;59;8;147
453;86;62;5;153
454;64;49;4;117
455;69;69;6;144
456;87;62;4;153
457;77;65;9;151
458;62;46;9;117
459;79;71;5;155
460;61;54;6;121
461;73;64;9;146
462;75;63;7;145
463;83;43;7;133
464;65;63;7;135
465;83;66;3;152
466;78;65;11;154
467;86;58;4;148
468;98;55;8;161
469;83;58;9;150
470;64;54;6;124
471;77;57;5;139
472;76;41;4;121
473;70;62;6;138
474;99;62;10;171
475;56;46;5;107
476;86;79;7;172
477;82;45;9;136
478;66;66;9;141
479;73;51;8;132
480;75;65;4;144
481;77;58;0;135
482;68;53;5;126
483;83;50;6;139
484;85;54;7;146
485;79;57;4;140
486;61;64;7;132
487;74;55;7;136
488;89;35;7;131
489;77;68;8;153
490;75;49;13;137
491;98;62;5;165
492;68;52;5;125
493;73;56;8;137
494;81;60;3;144
495;70;53;5;128
496;74;61;8;143
497;62;56;9;127
498;75;55;3;133
499;72;73;7;152
500;67;58;5;130
501;81;67;7;155
502;81;61;4;146
503;91;66;11;168
504;62;61;4;127
505;87;60;5;152
506;84;62;5;151
507;65;53;10;128
508;81;54;11;146
509;79;64;12;155
510;58;51;9;118
511;58;47;4;109
512;77;56;4;137
513;70;57;10;137
514;92;47;6;145
515;96;66;7;169
516;82;58;6;146
517;77;56;7;140
518;72;60;3;135
519;61;52;6;119
520;92;65;6;163
521;73;54;8;135
522;71;65;9;145
523;72;56;8;136
524;71;50;7;128
525;68;46;8;122
526;74;40;12;126
527;82;65;4;151
528;59;60;7;126
529;52;56;5;113
530;60;53;4;117
531;93;42;5;140
532;74;55;3;132
533;79;56;4;139
534;61;60;6;127
535;64;63;6;133
536;83;38;3;124
537;91;59;7;157
538;67;59;9;135
539;70;61;11;142
540;76;48;1;125
541;63;59;4;126
542;68;56;5;129
543;77;55;10;142
544;66;58;6;130
545;70;63;7;140
546;82;59;6;147
547;63;36;6;105
548;72;64;2;138
549;73;68;4;145
550;64;53;5;122
551;70;64;4;138
552;68;41;3;112
553;80;43;8;131
554;73;51;7;131
555;68;51;7;126
556;84;48;5;137
557;78;50;5;133
558;65;48;6;119
559;61;67;5;133
560;63;54;9;126
561;77;49;5;131
562;59;52;4;115
563;77;50;5;132
564;64;63;8;135
565;76;58;12;146
566;69;54;4;127
567;61;56;3;120
568;71;49;7;127
569;55;54;6;115
570;78;68;7;153
571;75;52;5;132
572;66;48;3;117
573;77;50;7;134
574;78;65;4;147
575;80;56;9;145
576;72;40;8;120
577;64;57;3;124
578;59;53;5;117
579;73;50;7;130
580;60;57;4;121
581;81;48;3;132
582;67;51;10;128
583;64;42;3;109
584;72;43;7;122
585;85;57;6;148
586;70;52;3;125
587;58;56;4;118
588;61;60;7;128
589;67;46;7;120
590;58;46;10;114
591;61;44;4;109
592;82;54;3;139
593;85;54;7;146
594;71;41;8;120
595;72;58;9;139
596;63;48;5;116
597;71;44;6;121
598;76;47;8;131
599;67;51;8;126
600;75;57;2;134
601;57;39;5;101
602;73;47;5;125
603;65;59;5;129
604;70;52;10;132
605;63;57;6;126
606;71;36;6;113
607;67;56;10;133
608;76;51;2;129
609;77;32;4;113
610;70;45;3;118
611;63;52;5;120
612;58;54;3;115
613;62;47;5;114
614;69;55;9;133
615;73;50;3;126
616;72;40;9;121
617;69;49;8;126
618;63;51;11;125
619;60;56;7;123
620;57;54;8;119
621;67;50;5;122
622;56;53;6;115
623;55;51;12;118
624;67;49;2;118
625;69;52;5;126
626;65;50;7;122
627;62;47;7;116
628;71;50;6;127
629;61;58;6;125
630;45;53;4;102
631;61;44;6;111
632;61;51;8;120
633;68;41;8;117
634;55;43;9;107
635;62;71;3;136
636;57;49;6;112
637;56;52;8;116
638;65;43;6;114
639;58;47;11;116
640;81;51;6;138
641;56;64;5;125
642;79;49;3;131
643;51;45;4;100
644;86;42;5;133
645;78;54;11;143
646;86;50;6;142
647;74;62;12;148
648;55;45;5;105
649;69;37;8;114
650;68;53;6;127
651;56;44;2;102
652;55;39;5;99
653;67;43;8;118
654;71;40;6;117
655;62;64;4;130
656;54;42;6;102
657;68;55;5;128
658;70;55;5;130
659;55;49;6;110
660;63;46;4;113
661;59;38;7;104
662;62;33;7;102
663;61;67;3;131
664;67;51;8;126
665;55;61;9;125
666;67;45;4;116
667;75;55;10;140
668;57;44;4;105
669;57;54;5;116
670;60;34;5;99
671;57;44;6;107
672;64;42;10;116
673;72;50;1;123
674;59;50;4;113
675;62;59;8;129
676;63;52;8;123
677;64;54;12;130
678;53;50;10;113
679;54;51;4;109
680;68;43;6;117
681;62;48;8;118
682;70;44;3;117
683;55;48;12;115
684;65;44;8;117
685;68;43;3;114
686;55;53;6;114
687;68;42;9;119
688;69;54;9;132
689;64;55;3;122
690;59;55;7;121
691;67;51;7;125
692;58;47;4;109
693;60;54;7;121
694;71;35;9;115
695;64;42;3;109
696;67;58;5;130
697;68;43;9;120
698;59;53;4;116
699;63;54;6;123
700;53;47;11;111
701;72;55;9;136
702;66;48;6;120
703;64;39;3;106
704;60;48;6;114
705;41;45;10;96
706;54;53;2;109
707;67;50;7;124
708;53;55;3;111
709;46;53;6;105
710;72;49;4;125
711;60;46;6;112
712;63;46;3;112
713;57;50;5;112
714;66;47;6;119
715;70;42;2;114
716;51;41;6;98
717;62;46;8;116
718;54;37;4;95
719;72;51;9;132
720;62;57;6;125
721;67;51;7;125
722;58;40;9;107
723;55;42;7;104
724;49;44;1;94
725;68;48;4;120
726;61;45;3;109
727;62;42;4;108
728;56;50;5;111
729;62;38;8;108
730;55;46;2;103
731;57;49;8;114
732;58;44;4;106
733;65;61;5;131
734;53;49;7;109
735;63;53;4;120
736;59;48;2;109
737;59;50;5;114
738;55;52;7;114
739;57;45;4;106
740;55;34;10;99
741;64;68;5;137
742;66;45;6;117
743;60;46;10;116
744;77;46;4;127
745;70;53;2;125
746;64;38;11;113
747;52;50;9;111
748;64;36;4;104
749;60;45;2;107
750;61;48;4;113
751;45;32;4;81
752;61;36;7;104
753;61;43;2;106
754;57;52;6;115
755;49;27;2;78
756;59;45;5;109
757;56;39;10;105
758;66;44;12;122
759;48;42;4;94
760;58;49;4;111
761;66;42;4;112
762;58;51;12;121
763;71;42;6;119
764;60;35;7;102
765;69;38;9;116
766;58;32;6;96
767;68;41;12;121
768;66;47;5;118
769;56;46;7;109
770;60;48;6;114
771;46;56;4;106
772;62;44;3;109
773;56;40;10;106
774;61;38;6;105
775;69;52;3;124
776;60;41;7;108
777;46;35;6;87
778;53;46;5;104
779;59;47;15;121
780;63;45;12;120
781;63;39;4;106
782;50;57;6;113
783;53;44;9;106
784;66;34;4;104
785;53;36;8;97
786;70;55;5;130
787;72;43;9;124
788;52;45;7;104
789;73;33;4;110
790;57;40;2;99
791;47;52;8;107
792;58;37;3;98
793;52;47;9;108
794;55;29;3;87
795;60;49;8;117
796;57;40;12;109
797;54;42;2;98
798;52;40;3;95
799;58;44;5;107
800;50;41;5;96
801;65;43;1;109
802;55;42;4;101
803;70;31;3;104
804;56;55;6;117
805;56;37;5;98
806;73;32;4;109
807;75;47;6;128
808;53;57;3;113
809;51;35;6;92
810;68;39;5;112
811;69;37;7;113
812;57;30;7;94
813;74;37;7;118
814;61;43;12;116
815;41;39;4;84
816;62;47;3;112
817;53;33;6;92
818;41;51;5;97
819;51;38;5;94
820;60;48;4;112
821;58;37;2;97
822;53;50;5;108
823;64;34;2;100
824;59;44;8;111
825;43;32;5;80
