0	0	0	0
1	10807	5322	0
2	10922	5248	8
3	10938	5408	15
4	10915	5411	14
5	10889	5494	20
6	10823	5403	23
7	10907	5311	31
8	10902	5378	36
9	10851	5389	46
10	10853	5513	51
11	10707	5554	45
12	10820	5434	56
13	10600	5537	68
14	10718	5590	66
15	11017	5502	63
16	10686	5480	52
17	10878	5402	64
18	10795	5349	76
19	10910	5501	68
20	11024	5532	91
21	10759	5496	77
22	10746	5484	96
23	10663	5431	88
24	10854	5407	97
25	10646	5415	86
26	10849	5447	123
27	10777	5411	115
28	10810	5386	126
29	10882	5554	121
30	10888	5474	138
31	10873	5460	128
32	10956	5584	134
33	10956	5537	130
34	10936	5537	152
35	10920	5412	128
36	10768	5502	141
37	10558	5492	146
38	10804	5526	150
39	10920	5617	182
40	10657	5545	144
41	10874	5570	166
42	10660	5517	171
43	10711	5572	145
44	10662	5603	184
45	10820	5648	179
46	10868	5451	185
47	10799	5602	184
48	10793	5593	165
49	10785	5630	198
50	10773	5584	207
51	10626	5717	150
52	10588	5525	202
53	10761	5635	204
54	10524	5654	209
55	10821	5524	208
56	10805	5759	220
57	10774	5662	234
58	10852	5707	236
59	10613	5753	236
60	10811	5716	230
61	10551	5656	219
62	10645	5685	211
63	10756	5633	247
64	10725	5731	224
65	10567	5740	254
66	10601	5666	252
67	10693	5500	284
68	10781	5733	228
69	10520	5713	266
70	10609	5600	266
71	10390	5645	252
72	10590	5806	272
73	10583	5689	277
74	10655	5699	270
75	10619	5682	245
76	10684	5718	303
77	10533	5696	304
78	10799	5705	270
79	10569	5714	290
80	10651	5750	297
81	10713	5710	290
82	10570	5824	272
83	10670	5702	327
84	10514	5779	322
85	10566	5768	284
86	10704	5706	321
87	10593	5721	293
88	10536	5867	329
89	10625	5684	325
90	10624	5818	343
91	10586	5745	341
92	10532	5847	321
93	10409	5775	344
94	10427	5793	332
95	10494	5683	312
96	10524	5733	303
97	10481	5886	310
98	10658	5700	329
99	10514	5821	349
100	10463	5701	350
101	10747	5844	345
102	10390	5781	313
103	10706	5908	333
104	10413	5754	364
105	10367	5768	355
106	10394	5972	383
107	10113	5856	341
108	10343	5830	336
109	10335	5816	381
110	10306	5858	337
111	10398	5713	357
112	10489	5815	362
113	10370	5839	382
114	10374	5799	375
115	10405	5820	427
116	10539	5774	390
117	10349	5719	410
118	10360	5741	352
119	10503	5728	403
120	10438	5864	403
121	10613	5878	367
122	10243	5951	437
123	10260	5812	407
124	10201	5853	394
125	10332	5853	393
126	10402	5989	390
127	10289	5803	435
128	10289	5832	404
129	10396	5794	419
130	10369	5771	420
131	10290	5853	422
132	10268	5773	391
133	10176	5957	409
134	10383	5880	444
135	10351	5938	451
136	10346	5857	451
137	10136	5831	436
138	10197	5781	459
139	10155	5885	494
140	10199	5876	462
141	10281	5909	456
142	10329	5951	426
143	10221	5880	466
144	10427	5889	474
145	10271	5779	434
146	10389	5984	465
147	10303	5832	511
148	10079	5904	459
149	10129	5890	492
150	10270	5857	459
151	10138	5828	468
152	10165	5940	474
153	10138	5971	455
154	10168	5899	470
155	10192	5862	496
156	10010	5738	447
157	10183	5962	457
158	10173	5853	525
159	10092	5905	513
160	10201	5874	452
161	10056	5952	459
162	10091	5972	454
163	10102	5897	491
164	10148	5909	486
165	9970	5932	496
166	10201	5894	553
167	10137	6006	511
168	10104	5894	510
169	10129	5866	490
170	10034	6083	503
171	10152	5869	499
172	9984	6055	542
173	9984	5789	503
174	9942	5833	488
175	10086	5928	541
176	9974	5911	533
177	9936	5863	510
178	9973	5898	581
179	9812	6007	522
180	9950	5838	531
181	10106	5975	571
182	9816	5813	560
183	10063	5876	538
184	10012	5953	577
185	9862	5792	544
186	9955	5946	549
187	10011	5769	548
188	9937	5981	546
189	10250	5949	535
190	9834	5881	620
191	9742	6004	551
192	9915	5916	566
193	9814	5868	521
194	9873	6041	581
195	9804	5883	555
196	9888	6035	545
197	9883	5754	577
198	9845	5983	551
199	9917	6037	575
200	9779	5894	536
201	9837	5916	547
202	9892	5831	585
203	9966	5913	591
204	9926	6078	560
205	9941	5945	561
206	9660	5777	562
207	9803	5888	586
208	9939	5905	566
209	9825	5956	562
210	9839	6081	630
211	9886	5884	538
212	9911	5923	577
213	10016	5881	608
214	9769	5971	565
215	9591	5963	581
216	9744	5885	596
217	9842	5982	625
218	9675	5940	589
219	9821	5796	590
220	9770	5834	574
221	9718	6007	563
222	9740	5724	615
223	9704	5915	588
224	9746	5903	598
225	9902	5896	581
226	9831	6027	558
227	9600	5939	642
228	9861	5935	654
229	9737	5969	581
230	9888	5884	617
231	9670	6101	604
232	9700	5878	609
233	9670	5992	649
234	9684	5802	604
235	9718	6035	605
236	9591	5936	630
237	9726	6031	651
238	9729	5961	643
239	9754	5995	645
240	9739	5856	633
241	9641	5987	691
242	9496	5987	663
243	9718	6055	658
244	9827	5795	614
245	9496	5778	666
246	9550	5878	692
247	9500	5882	621
248	9726	6026	624
249	9533	5957	672
250	9558	5892	675
251	9530	5948	642
252	9470	5970	686
253	9628	5981	612
254	9552	5964	623
255	9650	5960	639
256	9807	5995	689
257	9511	5945	665
258	9627	5868	633
259	9645	5898	671
260	9701	6100	668
261	9518	5915	646
262	9529	5856	662
263	9527	5887	602
264	9537	5968	689
265	9443	6078	642
266	9423	5978	707
267	9303	5934	684
268	9244	5902	653
269	9361	5755	691
270	9562	5936	663
271	9453	6116	637
272	9491	5975	595
273	9444	5890	646
274	9388	5871	745
275	9277	5895	687
276	9473	5752	643
277	9498	5934	673
278	9327	6057	693
279	9439	5871	672
280	9381	5869	681
281	9274	5864	727
282	9440	5851	646
283	9391	5822	671
284	9211	5871	682
285	9312	5919	688
286	9323	5910	660
287	9190	5909	679
288	9446	5854	692
289	9275	5808	713
290	9191	5905	665
291	9396	5910	675
292	9165	5980	715
293	9306	5812	650
294	9307	5860	696
295	9252	5918	669
296	9225	5910	700
297	9280	5841	703
298	9258	5962	687
299	9298	5855	675
300	9393	5928	644
301	9160	5940	657
302	9230	5886	701
303	9160	5912	690
