0	0	0	0
1	1721	815	0
2	1631	836	2
3	1640	845	0
4	1570	839	3
5	1634	783	1
6	1677	851	4
7	1606	830	6
8	1594	823	5
9	1568	833	8
10	1599	788	9
11	1673	807	4
12	1639	818	7
13	1609	842	12
14	1653	797	11
15	1576	777	14
16	1662	874	14
17	1609	826	9
18	1592	890	13
19	1664	806	10
20	1617	779	14
21	1587	853	15
22	1612	842	15
23	1626	861	13
24	1622	794	18
25	1602	853	13
26	1621	820	26
27	1685	869	22
28	1714	906	23
29	1626	854	14
30	1687	857	27
31	1647	893	23
32	1601	815	23
33	1655	861	28
34	1601	875	18
35	1634	804	34
36	1616	857	15
37	1658	872	25
38	1636	791	26
39	1616	879	18
40	1647	846	25
41	1625	876	27
42	1612	865	21
43	1661	837	33
44	1649	857	25
45	1589	850	29
46	1588	868	36
47	1621	844	29
48	1592	875	23
49	1590	849	32
50	1533	865	41
51	1604	828	41
52	1632	900	30
53	1691	814	36
54	1716	819	35
55	1598	853	44
56	1613	911	39
57	1645	892	33
58	1595	845	34
59	1586	869	36
60	1615	802	47
61	1630	846	36
62	1705	849	36
63	1586	855	42
64	1576	890	34
65	1525	885	34
66	1555	848	38
67	1593	892	45
68	1619	871	55
69	1617	906	54
70	1627	888	40
71	1573	860	36
72	1551	905	44
73	1589	901	38
74	1599	836	57
75	1558	870	42
76	1632	870	62
77	1615	927	49
78	1597	866	42
79	1571	846	55
80	1658	918	35
81	1598	908	41
82	1558	870	48
83	1536	854	55
84	1516	901	49
85	1584	840	59
86	1610	832	51
87	1604	851	45
88	1593	843	57
89	1632	867	58
90	1570	880	60
91	1620	886	66
92	1588	906	58
93	1614	909	51
94	1601	932	58
95	1569	826	54
96	1567	861	60
97	1555	892	51
98	1518	905	53
99	1525	871	51
100	1648	893	54
101	1602	909	61
102	1578	875	63
103	1611	899	56
104	1545	901	57
105	1560	927	59
106	1618	877	58
107	1660	899	57
108	1536	868	52
109	1612	872	59
110	1600	872	58
111	1653	897	43
112	1569	854	64
113	1608	928	68
114	1548	856	76
115	1478	865	63
116	1457	902	61
117	1600	907	55
118	1594	841	66
119	1583	895	67
120	1558	875	60
121	1635	853	64
122	1531	879	61
123	1582	936	61
124	1543	898	65
125	1497	926	58
126	1460	886	67
127	1575	858	69
128	1571	868	58
129	1551	877	70
130	1525	885	69
131	1557	895	54
132	1574	938	70
133	1549	898	71
134	1486	898	65
135	1544	917	74
136	1528	884	59
137	1623	928	69
138	1505	916	72
139	1628	906	67
140	1576	941	67
141	1585	820	78
142	1592	851	75
143	1522	895	61
144	1538	893	79
145	1569	916	71
146	1577	806	66
147	1502	901	59
148	1503	868	86
149	1530	938	82
150	1488	881	64
151	1521	933	75
152	1557	878	64
153	1457	899	79
154	1457	885	66
155	1562	898	71
156	1573	882	85
157	1559	888	85
158	1422	930	71
159	1531	890	54
160	1508	922	73
161	1531	885	79
162	1464	873	76
163	1477	890	81
164	1522	853	81
165	1505	916	81
166	1479	911	69
167	1584	895	81
168	1465	885	77
169	1488	903	95
170	1560	881	82
171	1450	957	87
172	1516	870	82
173	1501	926	72
174	1542	894	73
175	1495	875	75
176	1468	845	80
177	1451	921	76
178	1524	894	89
179	1451	888	77
180	1575	860	85
181	1471	868	64
182	1499	926	78
183	1511	879	68
184	1529	893	79
185	1574	919	100
186	1474	892	83
187	1559	888	95
188	1527	901	96
189	1448	933	75
190	1514	874	87
191	1502	878	76
192	1503	930	79
193	1484	851	88
194	1470	915	91
195	1506	912	98
196	1475	932	67
197	1419	883	85
198	1419	945	90
199	1439	890	87
200	1516	894	88
201	1481	877	82
202	1436	872	87
203	1549	864	91
204	1464	913	87
205	1525	865	95
206	1510	897	87
207	1493	908	89
208	1501	906	85
209	1481	877	91
210	1470	902	89
