0	0	0	0
1	2246	1064	0
2	2166	1099	2
3	2215	1054	0
4	2086	1090	4
5	2113	1090	3
6	2125	1147	7
7	2237	1043	3
8	2152	1145	2
9	2079	1040	11
10	2227	1096	8
11	2194	1094	10
12	2056	1050	19
13	2217	1098	18
14	2181	1079	11
15	2251	1062	12
16	2167	1126	16
17	2128	1078	15
18	2259	1080	16
19	2245	1147	13
20	2178	1129	16
21	2164	1177	26
22	2180	1112	22
23	2173	1100	24
24	2042	1106	27
25	2092	1190	28
26	2220	1148	22
27	2146	1053	28
28	2175	1101	27
29	2158	1138	23
30	2154	1116	22
31	2203	1124	26
32	2171	1095	23
33	2181	1077	25
34	2099	1118	22
35	2136	1091	28
36	2094	1122	36
37	2127	1098	31
38	2211	1113	45
39	2174	1097	51
40	2177	1109	33
41	2123	1103	43
42	2200	1131	25
43	2121	1196	51
44	2172	1138	28
45	2174	1158	31
46	2223	1111	36
47	2145	1109	28
48	2143	1079	45
49	2138	1097	38
50	2197	1134	37
51	2151	1168	35
52	2143	1191	48
53	2107	1179	46
54	2175	1164	32
55	2112	1143	36
56	2121	1133	36
57	2155	1189	49
58	2118	1124	52
59	2118	1123	51
60	2116	1137	46
61	2190	1176	57
62	2110	1180	41
63	2093	1165	53
64	2125	1165	46
65	2095	1208	52
66	2090	1127	53
67	2032	1162	58
68	2227	1141	62
69	2151	1174	61
70	2156	1079	60
71	2104	1163	76
72	2115	1186	42
73	2126	1134	50
74	2171	1196	58
75	2184	1142	64
76	2132	1134	50
77	2065	1179	71
78	2232	1190	60
79	2153	1156	50
80	2127	1129	63
81	2084	1151	47
82	2187	1166	63
83	2155	1180	60
84	2107	1158	83
85	2091	1156	52
86	2030	1191	65
87	2043	1100	69
88	2159	1140	57
89	2213	1148	70
90	2090	1202	55
91	2069	1226	71
92	2042	1092	71
93	2097	1147	79
94	2091	1123	56
95	2088	1169	77
96	2058	1182	75
97	2001	1165	79
98	2134	1171	69
99	2092	1192	70
100	2160	1178	74
101	2118	1219	78
102	2159	1168	79
103	2087	1167	71
104	2059	1184	68
105	2078	1166	69
106	1984	1206	59
107	2057	1209	70
108	2025	1179	101
109	2118	1186	71
110	2081	1227	94
111	2087	1199	87
112	2102	1134	70
113	2116	1139	68
114	2109	1129	90
115	2060	1187	86
116	2148	1122	75
117	2151	1232	88
118	2012	1121	87
119	2130	1204	89
120	2101	1169	84
121	2032	1188	83
122	2140	1294	98
123	2022	1140	82
124	2123	1165	87
125	2143	1173	86
126	2029	1193	79
127	2041	1187	74
128	2021	1183	80
129	2064	1141	85
130	2080	1242	84
131	2071	1235	93
132	2023	1228	99
133	2097	1180	84
134	2005	1192	78
135	2120	1131	93
136	2105	1189	85
137	2054	1238	102
138	2099	1238	85
139	2010	1169	93
140	2113	1195	100
141	2127	1189	97
142	2040	1242	93
143	2024	1195	96
144	2049	1239	103
145	2065	1153	111
146	2014	1160	104
147	2095	1203	93
148	2053	1180	111
149	2016	1170	87
150	2128	1221	104
151	2024	1204	104
152	2065	1133	92
153	2083	1223	76
154	2032	1227	87
155	2082	1143	105
156	2059	1226	115
157	2007	1197	92
158	1965	1151	112
159	2047	1186	103
160	2091	1144	101
161	2026	1196	90
162	2030	1132	102
163	2045	1140	101
164	1977	1199	100
165	1966	1186	108
166	1987	1198	109
167	1988	1176	110
168	1999	1161	108
169	1943	1146	105
170	2091	1181	107
171	2014	1233	92
172	2003	1194	87
173	2025	1200	107
174	2016	1213	106
175	2021	1197	112
176	2085	1172	99
177	1986	1231	133
178	2041	1174	97
179	2019	1200	105
180	1962	1209	105
181	1979	1242	118
182	2052	1223	131
183	2069	1235	98
184	2032	1178	92
185	2046	1192	106
186	1986	1165	102
187	1978	1229	104
188	2001	1184	113
189	1861	1167	111
190	2123	1196	118
191	2031	1179	104
192	1968	1198	131
193	2003	1149	104
194	2009	1242	130
195	2037	1208	104
196	1894	1167	111
197	2036	1221	105
198	1952	1201	111
199	2044	1196	112
200	1993	1242	109
201	1903	1210	119
202	1966	1283	103
203	1993	1207	101
204	1990	1205	116
205	1997	1169	116
206	1951	1210	110
207	1964	1186	130
208	1989	1193	110
209	1941	1187	130
210	1986	1189	129
211	1968	1207	115
212	1999	1219	102
213	2032	1217	122
214	2052	1169	127
215	2012	1238	124
216	1926	1192	114
217	1951	1070	94
218	2002	1209	143
219	1975	1216	128
220	1878	1203	102
221	1924	1191	134
222	1907	1175	131
223	2009	1211	133
224	1986	1183	109
225	1967	1149	116
226	1957	1248	122
