###########################################################################################
log
###########################################################################################

Time = 173.80
Volume = 5.00e-17
Loops = 20

###########################################################################################
distribuições
###########################################################################################

0	0	0	0
1	2228	1060	0
2	2231	1225	0
3	2148	1358	2
4	2257	1373	3
5	2122	1416	2
6	2164	1438	2
7	2170	1483	3
8	2107	1498	7
9	2220	1485	7
10	2244	1448	11
11	2140	1522	11
12	2187	1488	11
13	2116	1477	9
14	2178	1482	15
15	2181	1500	15
16	2188	1427	10
17	2143	1492	9
18	2154	1448	9
19	2224	1534	13
20	2088	1493	18
21	2160	1528	13
22	2218	1479	18
23	2183	1503	13
24	2119	1503	21
25	2204	1407	13
26	2197	1427	11
27	2216	1471	20
28	2195	1515	21
29	2121	1446	15
30	2084	1440	21
31	2157	1501	28
32	2146	1504	24
33	2131	1416	29
34	2251	1456	25
35	2140	1429	22
36	2125	1543	18
37	2151	1434	24
38	2235	1531	28
39	2092	1482	31
40	2135	1465	32
41	2191	1478	32
42	2167	1459	21
43	2170	1576	31
44	2179	1410	29
45	2273	1494	42
46	2143	1547	31
47	2134	1466	33
48	2241	1520	28
49	2075	1473	34
50	2154	1499	33
51	2065	1526	47
52	2195	1485	39
53	2129	1520	28
54	2153	1506	50
55	2085	1445	32
56	2156	1472	34
57	2151	1510	57
58	2205	1541	35
59	2064	1473	38
60	2145	1462	61
61	2173	1516	43
62	2063	1426	43
63	2067	1535	48
64	2089	1405	35
65	2076	1451	58
66	2172	1543	49
67	2081	1490	42
68	2201	1471	50
69	2057	1462	51
70	2098	1522	50
71	2121	1471	40
72	2151	1524	54
73	2100	1411	57
74	2181	1534	42
75	2041	1499	45
76	2163	1554	44
77	2122	1481	44
78	2039	1530	58
79	2092	1519	54
80	2129	1486	49
81	2115	1451	57
82	2106	1465	49
83	2041	1504	44
84	2117	1504	55
85	2076	1511	66
86	2096	1498	60
87	2033	1518	54
88	2095	1486	50
89	2067	1445	49
90	2072	1487	65
91	2144	1449	72
92	2052	1447	60
93	2094	1453	70
94	2124	1451	67
95	2119	1404	70
96	2089	1470	52
97	2037	1525	57
98	2078	1454	59
99	2089	1447	74
100	2142	1443	68
101	2173	1547	58
102	2078	1510	66
103	2116	1438	61
104	2064	1470	77
105	2117	1484	62
106	2114	1445	85
107	2064	1501	65
108	1974	1418	60
109	2082	1515	63
110	2105	1363	69
111	2082	1474	68
112	2041	1438	68
113	2103	1462	70
114	2053	1472	70
115	2040	1462	60
116	2065	1464	74
117	2069	1473	67
118	2079	1509	59
119	2084	1453	68
120	2022	1413	90
121	2071	1441	79
122	2062	1512	91
123	2078	1471	69
124	1983	1460	77
125	1977	1414	69
126	2051	1409	93
127	2068	1473	94
128	2007	1508	83
129	2092	1437	68
130	2063	1514	54
131	2042	1487	83
132	2085	1420	72
133	2053	1444	76
134	2073	1396	90
135	2085	1447	83
136	2038	1436	79
137	2094	1489	83
138	2003	1491	68
139	2053	1424	76
140	2012	1448	77
141	2043	1459	84
142	1990	1388	78
143	2043	1410	79
144	2119	1482	76
145	2056	1392	84
146	2052	1445	96
147	1960	1472	83
148	2061	1448	95
149	2022	1440	105
150	2054	1437	76
151	2005	1417	76
152	1997	1436	102
153	1977	1429	86
154	2021	1464	86
155	2025	1412	88
156	2029	1411	83
157	2107	1518	94
158	2032	1429	92
159	2099	1441	84
160	2028	1400	97
161	2002	1403	102
162	1935	1426	87
163	1995	1420	111
164	1989	1421	101
165	2059	1446	92
166	1924	1449	85
167	1979	1449	78
168	1924	1479	86
169	1967	1407	87
170	1997	1510	76
171	1968	1404	99
172	2056	1363	82
173	1960	1463	95
174	2006	1354	92
175	1929	1430	84
176	2007	1448	87
177	1958	1389	89
178	2016	1376	104
179	1952	1459	104
