###########################################################################################
log
###########################################################################################

Time = 271589.18
Volume = 5.00e-15

###########################################################################################
conversão
###########################################################################################

###########################################################################################
distribuições
###########################################################################################

0;0;0;0
1;10964;5417;0
2;11039;5262;2
3;10904;5421;10
4;10938;5359;13
5;10900;5459;27
6;10797;5403;36
7;10686;5399;29
8;10876;5412;31
9;11040;5476;32
10;10692;5384;44
11;11047;5446;47
12;10815;5371;54
13;10895;5433;41
14;10826;5499;78
15;10832;5414;54
16;10884;5353;64
17;10696;5515;67
18;11042;5395;83
19;10729;5483;62
20;10838;5541;88
21;10832;5388;94
22;10712;5399;82
23;10771;5429;93
24;10764;5483;97
25;11035;5428;112
26;10767;5450;95
27;10709;5428;98
28;10630;5422;109
29;10734;5529;125
30;10868;5540;143
31;10710;5588;106
32;10741;5548;136
33;10780;5517;121
34;10848;5503;132
35;10907;5535;144
36;10677;5579;141
37;10797;5560;151
38;10859;5537;159
39;10724;5558;145
40;10645;5450;148
41;10878;5524;154
42;10716;5595;163
43;10694;5548;160
44;10819;5459;159
45;10740;5609;161
46;10728;5676;174
47;10696;5657;185
48;10775;5571;194
49;10862;5610;205
50;10692;5622;191
51;10397;5498;196
52;10905;5535;200
53;10683;5632;209
54;10677;5702;194
55;10719;5592;206
56;10635;5627;198
57;10506;5644;211
58;10559;5660;218
59;10730;5697;218
60;10663;5565;199
61;10672;5497;250
62;10620;5640;247
63;10646;5631;237
64;10641;5534;233
65;10650;5654;235
66;10720;5748;231
67;10563;5673;259
68;10483;5726;237
69;10852;5718;269
70;10833;5728;292
71;10470;5604;259
72;10619;5615;247
73;10568;5643;266
74;10628;5774;268
75;10718;5629;251
76;10237;5619;271
77;10643;5787;292
78;10568;5783;255
79;10759;5632;252
80;10598;5835;295
81;10734;5687;292
82;10464;5673;284
83;10406;5785;301
84;10532;5704;271
85;10556;5794;271
86;10491;5711;307
87;10365;5823;292
88;10614;5758;293
89;10613;5731;304
90;10751;5700;316
91;10502;5641;297
92;10571;5707;299
93;10459;5826;312
94;10507;5824;328
95;10680;5773;319
96;10527;5645;309
97;10596;5788;347
98;10457;5728;342
99;10563;5741;329
100;10448;5799;333
101;10310;5784;339
102;10529;5743;296
103;10517;5800;360
104;10363;5749;344
105;10287;5711;326
106;10471;5663;371
107;10357;5787;357
108;10312;5808;355
109;10386;5763;352
110;10517;5872;347
111;10195;5831;389
112;10281;5782;408
113;10426;5889;388
114;10428;5850;349
115;10370;5876;356
116;10315;5749;403
117;10326;5733;395
118;10432;5784;393
119;10488;5704;397
120;10435;5909;424
121;10301;5695;399
122;10336;5840;379
123;10372;5803;434
124;10401;5837;414
125;10528;5791;440
126;10417;5767;406
127;10229;5840;390
128;10451;5862;441
129;10206;5762;414
130;10324;5942;431
131;10148;5789;432
132;10205;5787;444
133;10476;5843;406
134;10251;5718;417
135;10244;5879;456
136;10305;5762;459
137;10301;5946;415
138;10254;5962;428
139;10124;5826;470
140;10359;5896;402
141;10327;5830;401
142;10186;5990;432
143;10222;5849;447
144;10313;5806;438
145;10262;5927;446
146;10214;5901;441
147;10105;5855;442
148;10159;5959;483
149;10224;5801;451
150;10255;5787;477
151;10330;5948;519
152;10187;5896;470
153;10140;5992;459
154;10129;5969;470
155;10163;5865;444
156;10082;5849;477
157;10125;5861;503
158;10089;5815;447
159;10117;5928;457
160;10124;5923;480
161;10107;5778;462
162;9970;5931;520
163;10134;5764;524
164;10071;5818;507
165;10010;5935;483
166;10099;5931;482
167;10244;5791;511
168;10096;5798;536
169;10064;5944;544
170;10037;5836;537
171;10027;6068;507
172;10154;5896;480
173;10106;5906;494
174;9977;5752;575
175;10107;6007;539
176;10077;5931;547
177;9837;5894;524
178;9966;5935;524
179;9915;5861;515
180;9959;5960;537
181;10041;5939;543
182;9942;5945;498
183;10015;6074;528
184;9807;5768;493
185;9993;5795;506
186;10002;6091;552
187;10092;5873;517
188;10042;5844;526
189;9974;5893;558
190;9950;5979;556
191;9891;5771;541
192;9884;5778;530
193;9920;5770;548
194;9812;5992;517
195;9835;6040;550
196;9858;5892;569
197;9934;6051;535
198;10055;5924;576
199;9717;5858;566
200;9883;5866;555
201;9855;5848;612
202;9996;5956;548
203;9964;5913;593
204;9863;5771;567
205;9931;5965;541
206;10030;5968;540
207;9783;5972;595
208;9916;5956;566
209;9738;5885;612
210;9572;5891;558
211;9782;5978;566
212;9971;6060;585
213;9819;5968;609
214;10010;5899;561
215;9731;5877;590
216;9799;5894;648
217;9839;5758;621
218;9819;5940;615
219;9641;5824;585
220;9845;5783;574
221;9864;5956;603
222;9666;5944;648
223;9863;5757;579
224;9603;6008;534
225;9754;5787;604
226;9575;5976;587
227;9683;5953;639
228;9631;5795;640
229;9620;5887;604
230;9741;6075;594
231;9624;5862;619
232;9630;5818;598
233;9655;5907;604
234;9521;6060;600
235;9632;6097;553
236;9635;5921;589
