###########################################################################################
log
###########################################################################################

Time = 5738.93
Volume = 1.00e-16

###########################################################################################
conversão
###########################################################################################

###########################################################################################
distribuições
###########################################################################################

0;0;0;0
1;226;108;0
2;213;121;0
3;222;114;0
4;211;113;0
5;217;135;0
6;231;112;1
7;211;140;0
8;187;146;0
9;208;141;1
10;226;114;1
11;201;146;3
12;238;117;0
13;226;129;1
14;204;129;2
15;226;127;2
16;213;112;1
17;207;116;0
18;237;123;2
19;240;123;2
20;222;143;0
21;224;148;4
22;216;149;1
23;202;140;2
24;220;121;5
25;227;139;1
26;224;139;3
27;192;130;7
28;236;135;1
29;201;142;0
30;232;134;1
31;221;143;4
32;208;150;2
33;220;130;2
34;209;113;4
35;238;139;2
36;205;116;6
37;237;131;2
38;224;148;5
39;213;134;3
40;240;129;3
41;212;129;2
42;201;137;4
43;199;131;4
44;227;125;3
45;212;138;5
46;201;125;2
47;209;148;2
48;232;100;4
49;223;134;5
50;220;121;3
51;215;137;3
52;213;135;6
53;211;124;2
54;215;131;8
55;206;144;0
56;234;123;3
57;193;135;6
58;220;139;0
59;209;152;6
60;204;151;5
61;208;132;6
62;216;148;3
63;211;106;8
64;230;110;9
65;221;138;5
66;220;119;3
67;215;125;10
68;216;136;3
69;209;125;11
70;212;132;10
71;231;123;5
72;223;132;4
73;231;146;6
74;209;134;3
75;206;119;7
76;204;129;5
77;224;125;7
78;196;109;5
79;199;130;6
80;215;126;4
81;215;130;5
82;220;137;6
83;222;122;12
84;239;123;9
85;239;146;10
86;218;135;4
87;175;129;3
88;200;121;7
89;236;134;5
90;219;122;7
91;225;139;3
92;218;122;7
93;215;125;15
94;197;142;7
95;207;127;12
96;229;117;7
97;197;126;7
98;195;155;4
99;221;133;4
100;238;130;13
101;202;127;2
102;223;139;5
103;216;130;7
104;200;136;10
105;195;135;4
106;216;156;9
107;214;128;5
108;195;138;9
109;185;144;8
110;232;133;9
111;189;119;6
112;191;142;6
113;241;113;8
114;216;127;9
115;201;122;10
116;222;117;7
117;219;122;11
118;233;139;6
119;187;132;5
120;234;119;10
121;229;120;6
122;223;136;3
123;208;150;11
124;229;117;10
125;215;128;12
126;200;112;13
127;247;141;13
128;237;139;6
129;195;110;5
130;181;133;11
131;202;119;7
132;227;118;7
133;203;165;4
134;238;142;15
135;205;125;6
136;198;138;4
137;192;129;11
138;209;118;8
139;205;136;5
140;199;115;7
141;186;149;8
142;206;143;5
143;187;130;8
144;200;159;12
145;199;131;11
146;182;147;10
147;227;127;13
148;186;139;9
149;240;138;4
150;198;125;12
151;202;149;12
152;194;129;8
153;235;118;8
154;183;134;10
155;223;127;8
156;208;141;5
157;204;129;16
158;206;103;12
159;201;126;7
160;186;137;7
161;188;131;6
162;214;141;6
163;191;130;12
164;179;134;7
165;224;163;6
166;206;120;10
167;210;130;12
168;196;134;13
169;205;127;11
170;190;129;10
171;207;144;6
172;160;111;8
173;206;136;7
174;208;123;3
175;203;127;11
176;202;136;12
177;198;141;11
178;207;148;12
179;194;132;10
180;213;123;8
181;214;119;5
182;182;127;6
183;199;146;12
184;201;134;8
185;177;119;13
186;198;129;15
187;205;143;13
188;197;136;16
189;196;144;14
190;227;148;12
191;188;146;14
192;183;120;11
193;202;144;9
194;195;159;12
195;208;116;9
196;210;137;13
197;201;117;11
198;202;128;10
199;201;116;9
200;196;146;10
201;195;104;14
202;212;132;12
203;184;155;23
204;211;115;12
205;208;119;7
206;198;139;16
207;204;123;13
208;193;138;13
209;197;124;9
210;198;116;7
211;170;144;14
212;191;128;11
213;197;152;10
214;207;123;5
215;187;126;10
216;215;126;16
217;187;147;13
218;189;119;10
219;190;122;12
220;210;135;4
221;192;130;12
222;181;158;10
223;195;125;9
224;170;140;17
225;186;129;9
226;168;141;13
227;191;112;4
228;182;128;15
229;204;105;8
230;194;131;13
231;181;141;15
232;180;111;14
233;181;135;14
234;170;144;6
235;184;149;11
236;199;123;19
237;221;123;13
238;205;132;14
239;201;119;15
240;214;126;11
241;202;122;11
242;162;140;10
243;178;125;12
244;194;137;15
245;199;133;14
