###########################################################################################
log
###########################################################################################

Time = 45894.45
Volume = 1.00e-17
Loops = 75

###########################################################################################
distribuições
###########################################################################################

0;0;0;0;0
1;2094;1204;0;3298
2;2192;2667;0;4859
3;2112;3226;1;5339
4;2152;3713;1;5866
5;2192;3919;4;6115
6;2156;3888;2;6046
7;2220;3986;7;6213
8;2254;3914;5;6173
9;2266;3881;9;6156
10;2297;4016;9;6322
11;2241;4018;6;6265
12;2237;3941;8;6186
13;2204;3952;8;6164
14;2260;3921;5;6186
15;2174;4024;9;6207
16;2225;3887;9;6121
17;2206;3831;16;6053
18;2231;3843;11;6085
19;2180;3804;16;6000
20;2161;3959;17;6137
21;2191;3936;12;6139
22;2240;3786;7;6033
23;2210;3857;18;6085
24;2140;3861;20;6021
25;2240;3837;15;6092
26;2221;3783;23;6027
27;2191;3887;28;6106
28;2143;3851;20;6014
29;2151;3893;12;6056
30;2242;3794;27;6063
31;2167;3748;20;5935
32;2139;3857;12;6008
33;2121;3746;19;5886
34;2134;3783;9;5926
35;2223;3851;21;6095
36;2199;3767;22;5988
37;2114;3727;21;5862
38;2110;3716;28;5854
39;2142;3760;30;5932
40;2134;3736;32;5902
41;2124;3789;22;5935
42;2123;3662;31;5816
43;2229;3693;24;5946
44;2158;3732;38;5928
45;2155;3775;30;5960
46;2159;3729;29;5917
47;2148;3706;27;5881
48;2135;3696;35;5866
49;2098;3663;36;5797
50;2102;3642;26;5770
51;2038;3719;35;5792
52;2209;3641;40;5890
53;2165;3521;33;5719
54;2084;3725;30;5839
55;2160;3690;39;5889
56;2034;3669;28;5731
57;2123;3667;36;5826
58;2055;3669;40;5764
59;2103;3680;23;5806
60;2097;3589;31;5717
61;2134;3567;32;5733
62;2075;3603;26;5704
63;2065;3643;29;5737
64;2067;3652;47;5766
65;2115;3675;42;5832
66;2060;3551;37;5648
67;2066;3601;44;5711
68;2156;3634;44;5834
69;2084;3530;35;5649
70;2040;3458;34;5532
71;2060;3517;37;5614
72;2126;3551;43;5720
73;2126;3509;32;5667
74;2089;3529;33;5651
75;2044;3526;46;5616
76;2067;3523;45;5635
77;2020;3485;39;5544
78;2040;3411;42;5493
79;2134;3536;42;5712
80;2105;3495;51;5651
81;2027;3480;45;5552
82;1997;3503;45;5545
83;1987;3469;29;5485
84;2040;3533;40;5613
85;2023;3482;46;5551
86;2028;3417;33;5478
87;2013;3337;40;5390
88;2017;3406;46;5469
89;1970;3398;52;5420
90;2052;3343;51;5446
91;1978;3466;51;5495
92;2013;3425;38;5476
93;2024;3382;45;5451
94;2044;3374;49;5467
95;2025;3428;43;5496
96;2050;3342;59;5451
97;1957;3543;44;5544
98;2042;3414;52;5508
99;2017;3423;46;5486
100;2040;3332;31;5403
101;1958;3278;47;5283
102;1993;3388;42;5423
103;2013;3361;47;5421
104;1931;3408;53;5392
105;1933;3274;49;5256
106;2066;3399;54;5519
107;1967;3324;47;5338
108;1933;3302;64;5299
109;1972;3362;59;5393
110;1977;3390;42;5409
111;1952;3298;51;5301
112;1959;3302;61;5322
113;1958;3190;56;5204
114;1929;3209;59;5197
115;1998;3309;50;5357
116;1861;3347;52;5260
117;1954;3268;53;5275
118;1965;3228;45;5238
119;2006;3231;52;5289
120;1877;3183;47;5107
121;1975;3252;49;5276
122;1873;3200;58;5131
123;1996;3148;52;5196
124;1972;3131;64;5167
125;1919;3273;51;5243
126;1952;3261;67;5280
127;1909;3159;51;5119
128;1928;3176;54;5158
129;1947;3149;52;5148
130;1913;3222;48;5183
131;1918;3151;50;5119
132;1873;3143;50;5066
133;1939;3166;48;5153
134;1955;3142;56;5153
135;1942;3149;62;5153
136;1948;3222;62;5232
137;1891;3057;60;5008
138;1919;3074;48;5041
139;1865;3050;55;4970
140;1863;3092;39;4994
141;1864;3048;70;4982
142;1862;3332;51;5245
143;1888;3151;49;5088
144;1860;2996;66;4922
145;1907;3139;62;5108
146;1901;3107;63;5071
147;1833;3119;55;5007
148;1861;3047;53;4961
149;1889;3031;66;4986
150;1826;3008;55;4889
151;1910;3076;59;5045
152;1775;3019;62;4856
153;1816;3062;46;4924
