###########################################################################################
log
###########################################################################################

Time = 151198.94
Volume = 1.00e-17
Loops = 250

###########################################################################################
distribuições
###########################################################################################

0;0;0;0;0
1;7018;4004;0;11022
2;7558;8687;5;16250
3;7463;10947;7;18417
4;7379;12164;7;19550
5;7491;12743;17;20251
6;7406;12868;12;20286
7;7483;13051;15;20549
8;7453;13291;22;20766
9;7336;13277;17;20630
10;7332;13008;23;20363
11;7307;12976;24;20307
12;7125;13002;32;20159
13;7236;13009;44;20289
14;7374;12975;25;20374
15;7337;13096;37;20470
16;7400;12963;41;20404
17;7324;13158;42;20524
18;7368;12995;39;20402
19;7315;12955;38;20308
20;7353;12906;37;20296
21;7207;12959;45;20211
22;7348;13025;42;20415
23;7368;12835;56;20259
24;7371;12710;72;20153
25;7214;12778;64;20056
26;7382;12705;62;20149
27;7254;12649;59;19962
28;7166;12720;59;19945
29;7175;12749;65;19989
30;7229;12691;92;20012
31;7305;12716;70;20091
32;7243;12564;67;19874
33;7081;12645;73;19799
34;7343;12618;81;20042
35;7108;12508;81;19697
36;7135;12589;82;19806
37;7209;12381;92;19682
38;7040;12254;78;19372
39;7144;12592;102;19838
40;7233;12506;86;19825
41;7219;12323;79;19621
42;7131;12320;88;19539
43;7074;12269;97;19440
44;7290;12443;93;19826
45;7141;12426;118;19685
46;7244;12499;117;19860
47;7005;12513;104;19622
48;7018;12305;111;19434
49;7041;12259;104;19404
50;7097;12212;124;19433
51;7043;12254;110;19407
52;7045;12351;106;19502
53;7015;12240;138;19393
54;7015;12195;108;19318
55;7058;12156;107;19321
56;7078;12193;108;19379
57;6976;11987;115;19078
58;7048;12237;123;19408
59;7073;11933;119;19125
60;7087;11969;123;19179
61;6919;11663;116;18698
62;6948;11870;115;18933
63;7049;12066;132;19247
64;6983;12005;129;19117
65;6913;11973;125;19011
66;7071;12119;134;19324
67;6832;11765;125;18722
68;6987;12142;109;19238
69;6966;12011;140;19117
70;6927;11681;133;18741
71;6898;11826;129;18853
72;6875;11833;161;18869
73;6800;11835;131;18766
74;6837;11810;120;18767
75;6939;11824;139;18902
76;6819;11639;150;18608
77;6988;11596;139;18723
78;6821;11675;141;18637
79;6810;11470;131;18411
80;6865;11588;137;18590
81;6763;11663;148;18574
82;6845;11542;141;18528
83;6721;11433;139;18293
84;6742;11379;146;18267
85;6814;11363;126;18303
86;6587;11609;147;18343
87;6615;11359;136;18110
88;6678;11302;149;18129
89;6775;11280;137;18192
90;6760;11376;146;18282
91;6614;11297;131;18042
92;6738;11309;144;18191
93;6708;11394;145;18247
94;6883;11267;150;18300
95;6745;11243;162;18150
96;6636;11160;174;17970
97;6687;11359;179;18225
98;6662;11113;147;17922
99;6781;11276;159;18216
100;6617;10998;146;17761
101;6721;11153;150;18024
102;6580;11106;143;17829
103;6651;11084;158;17893
104;6526;11208;162;17896
105;6584;11062;186;17832
106;6672;10965;176;17813
107;6570;10967;178;17715
108;6744;11361;164;18269
109;6695;10923;166;17784
110;6567;10884;156;17607
111;6643;11105;168;17916
112;6616;10979;156;17751
113;6643;10766;164;17573
114;6498;10838;169;17505
115;6419;10936;167;17522
116;6423;10956;191;17570
117;6555;10779;171;17505
118;6546;10939;160;17645
119;6470;10672;158;17300
120;6364;10754;180;17298
121;6433;10748;168;17349
122;6525;10851;165;17541
123;6469;10788;169;17426
124;6304;10629;161;17094
125;6597;10692;184;17473
126;6277;10518;175;16970
127;6392;10653;173;17218
128;6427;10547;191;17165
129;6544;10547;162;17253
130;6385;10532;173;17090
131;6360;10605;194;17159
132;6460;10458;168;17086
133;6418;10402;186;17006
134;6456;10376;204;17036
135;6359;10557;178;17094
136;6433;10440;189;17062
137;6309;10434;183;16926
138;6168;10346;176;16690
139;6308;10510;201;17019
140;6242;10409;203;16854
141;6175;10432;187;16794
142;6146;10133;178;16457
143;6264;10402;175;16841
144;6309;10332;208;16849
145;6402;10374;162;16938
146;6227;10285;167;16679
147;6267;10170;216;16653
148;6077;10165;185;16427
149;6218;10259;182;16659
150;6152;9988;187;16327
151;6065;10138;180;16383
152;6111;10095;208;16414
153;6154;10297;180;16631
154;6172;10226;165;16563
155;6211;10156;188;16555
156;6060;10098;183;16341
157;6256;10101;203;16560
158;6108;9916;210;16234
159;6230;9975;196;16401
160;6187;9963;174;16324
161;6136;9912;169;16217
162;6099;9837;185;16121
163;5977;9810;221;16008
164;6175;9980;197;16352
165;6090;9864;184;16138
166;6137;9773;179;16089
167;6177;9800;176;16153
168;6137;9747;187;16071
169;6114;9811;177;16102
170;6032;9914;179;16125
171;5974;9662;183;15819
172;6048;9682;215;15945
173;6074;9742;201;16017
174;6079;9716;198;15993
175;5943;9685;189;15817
176;5941;9604;187;15732
177;5973;9563;191;15727
178;5920;9568;197;15685
179;5860;9621;195;15676
180;5962;9432;221;15615
181;6094;9664;201;15959
182;6077;9660;179;15916
183;5874;9570;219;15663
184;6070;9481;185;15736
185;5937;9385;182;15504
186;5948;9380;152;15480
187;5949;9565;200;15714
188;5966;9427;194;15587
189;5918;9420;185;15523
190;5856;9391;203;15450
191;5837;9373;181;15391
192;5766;9412;183;15361
193;5820;9325;177;15322
194;5855;9340;169;15364
195;5901;9314;201;15416
196;5810;9343;206;15359
197;5897;9488;217;15602
198;5805;9417;231;15453
199;5755;9214;188;15157
200;5776;9406;207;15389
201;5974;9282;196;15452
