###########################################################################################
log
###########################################################################################

Time = 626.25
Volume = 1.00e-17
Loops = 1

###########################################################################################
distribuições
###########################################################################################

0;0;0;0;0
1;22;11;0;33
2;31;30;0;61
3;34;36;0;70
4;28;63;0;91
5;29;62;0;91
6;31;42;0;73
7;35;30;0;65
8;27;50;0;77
9;31;42;0;73
10;35;56;0;91
11;30;45;0;75
12;34;52;1;87
13;35;49;0;84
14;34;53;0;87
15;30;35;0;65
16;37;59;0;96
17;24;50;0;74
18;24;59;0;83
19;27;45;1;73
20;36;44;0;80
21;34;56;0;90
22;30;58;0;88
23;36;62;0;98
24;38;47;0;85
25;29;60;1;90
26;19;57;0;76
27;27;46;0;73
28;29;51;0;80
29;32;54;0;86
30;35;57;0;92
31;31;62;0;93
32;31;54;1;86
33;22;53;1;76
34;29;59;0;88
35;22;37;1;60
36;32;50;3;85
37;29;49;0;78
38;40;54;0;94
39;33;46;1;80
40;27;48;0;75
41;22;57;0;79
42;24;57;0;81
43;30;54;0;84
44;33;54;0;87
45;29;35;0;64
46;23;51;2;76
47;30;44;2;76
48;27;60;0;87
49;26;50;1;77
50;31;44;0;75
51;18;46;1;65
52;30;32;0;62
53;31;49;1;81
54;24;44;1;69
55;30;49;0;79
56;27;46;1;74
57;24;60;1;85
58;33;52;0;85
59;25;43;0;68
60;29;29;0;58
61;41;50;0;91
62;33;62;0;95
63;41;45;0;86
64;22;53;0;75
65;34;52;2;88
66;36;48;1;85
67;27;36;0;63
68;28;54;1;83
69;32;48;0;80
70;26;58;0;84
71;23;52;0;75
72;34;41;1;76
73;23;39;0;62
74;27;51;0;78
75;27;31;1;59
76;34;40;1;75
77;22;54;0;76
78;34;52;1;87
79;25;48;1;74
80;32;49;0;81
81;29;45;0;74
82;28;36;0;64
83;37;43;1;81
84;18;46;0;64
85;25;49;0;74
86;28;58;4;90
87;28;33;1;62
88;24;53;1;78
89;30;52;1;83
90;25;42;0;67
91;36;44;1;81
92;23;45;1;69
93;26;36;2;64
94;26;42;1;69
95;26;38;0;64
96;17;40;0;57
97;33;35;0;68
98;24;48;0;72
99;34;48;2;84
100;36;44;0;80
101;33;45;1;79
102;23;45;1;69
103;32;49;2;83
104;22;43;1;66
105;28;52;0;80
106;24;49;1;74
107;35;41;1;77
108;24;49;0;73
109;24;34;0;58
110;33;45;0;78
111;33;47;1;81
112;27;49;3;79
113;22;51;0;73
114;28;35;0;63
115;24;41;0;65
116;35;40;1;76
117;30;51;0;81
118;27;37;1;65
119;21;46;0;67
120;27;39;1;67
121;28;50;0;78
122;24;42;0;66
123;20;41;0;61
124;32;37;1;70
125;34;41;0;75
126;24;43;0;67
127;39;48;0;87
128;30;50;1;81
129;22;37;2;61
130;22;42;0;64
131;26;32;1;59
132;23;40;2;65
133;25;41;0;66
134;24;47;1;72
135;19;45;2;66
136;22;52;0;74
137;30;35;0;65
138;20;41;1;62
139;29;40;1;70
140;25;35;0;60
141;20;49;0;69
142;34;44;0;78
143;20;31;0;51
144;29;40;0;69
145;25;36;0;61
146;22;40;0;62
147;14;32;0;46
148;24;44;2;70
149;21;42;2;65
150;31;43;0;74
151;14;49;0;63
152;24;46;0;70
153;32;36;0;68
154;24;42;0;66
155;17;43;1;61
156;26;40;1;67
157;26;32;2;60
158;23;44;0;67
