###########################################################################################
log
###########################################################################################

Time = 6101.46
Volume = 1.00e-17
Loops = 10

###########################################################################################
distribuições
###########################################################################################

0;0;0;0;0
1;299;179;0;478
2;318;336;0;654
3;293;435;0;728
4;303;502;0;805
5;295;509;1;805
6;307;512;0;819
7;272;532;2;806
8;298;511;1;810
9;324;476;1;801
10;293;516;1;810
11;306;514;1;821
12;305;551;0;856
13;323;488;0;811
14;268;491;3;762
15;308;474;7;789
16;292;526;3;821
17;286;533;4;823
18;306;511;1;818
19;236;498;3;737
20;270;538;1;809
21;311;539;2;852
22;283;525;2;810
23;292;502;3;797
24;283;520;0;803
25;290;508;4;802
26;302;509;1;812
27;278;526;1;805
28;308;559;1;868
29;281;512;3;796
30;290;499;2;791
31;268;536;4;808
32;282;484;2;768
33;290;548;2;840
34;287;489;3;779
35;314;503;3;820
36;302;458;2;762
37;270;492;3;765
38;284;485;0;769
39;256;522;3;781
40;270;458;5;733
41;281;471;3;755
42;272;457;4;733
43;299;461;5;765
44;298;504;4;806
45;272;486;3;761
46;304;541;1;846
47;278;477;5;760
48;275;461;2;738
49;285;498;7;790
50;280;535;3;818
51;277;468;4;749
52;258;501;3;762
53;313;513;2;828
54;287;477;1;765
55;294;520;10;824
56;266;481;5;752
57;272;469;3;744
58;291;478;4;773
59;269;448;5;722
60;276;514;9;799
61;285;477;4;766
62;259;450;1;710
63;297;501;11;809
64;301;468;6;775
65;279;488;8;775
66;295;455;2;752
67;264;469;5;738
68;300;446;5;751
69;308;485;8;801
70;253;472;6;731
71;271;490;5;766
72;278;480;11;769
73;277;431;9;717
74;294;474;5;773
75;269;480;8;757
76;264;480;5;749
77;277;458;4;739
78;265;442;8;715
79;248;478;4;730
80;302;453;5;760
81;281;485;6;772
82;267;456;5;728
83;261;442;3;706
84;252;433;1;686
85;272;456;6;734
86;288;428;3;719
87;290;416;5;711
88;257;438;11;706
89;268;428;4;700
90;242;474;1;717
91;283;517;7;807
92;255;438;5;698
93;272;466;5;743
94;279;480;5;764
95;255;419;6;680
96;257;421;9;687
97;271;426;4;701
98;249;405;5;659
99;246;397;5;648
100;255;436;10;701
101;272;400;3;675
102;278;426;8;712
103;278;452;8;738
104;240;435;4;679
105;239;421;15;675
106;258;468;7;733
107;264;472;4;740
108;257;428;8;693
109;277;436;8;721
110;278;441;4;723
111;294;415;8;717
112;244;417;9;670
113;270;439;5;714
114;260;461;7;728
115;286;471;12;769
116;247;433;3;683
117;259;414;5;678
118;258;432;4;694
119;262;432;3;697
120;238;421;13;672
121;262;404;4;670
122;241;421;9;671
123;257;420;4;681
124;243;428;6;677
125;243;417;6;666
126;281;451;8;740
127;246;437;6;689
128;253;399;11;663
129;251;414;6;671
130;273;437;6;716
131;244;400;10;654
132;256;424;3;683
133;243;464;9;716
134;259;398;6;663
135;253;389;7;649
136;264;403;14;681
137;243;394;8;645
138;238;441;5;684
139;241;385;9;635
140;236;382;6;624
141;261;391;5;657
142;219;415;4;638
143;261;442;10;713
144;236;422;6;664
145;243;409;5;657
146;234;444;6;684
147;231;376;8;615
148;266;421;10;697
149;230;429;11;670
150;244;393;5;642
151;254;390;9;653
152;242;414;7;663
153;211;414;8;633
154;223;411;12;646
155;269;423;2;694
156;277;419;5;701
157;230;408;9;647
158;222;377;6;605
159;200;412;9;621
160;254;394;5;653
161;248;392;6;646
162;252;416;11;679
163;259;391;10;660
164;235;380;7;622
165;249;400;9;658
166;255;381;6;642
167;244;415;3;662
168;222;403;5;630
169;234;383;3;620
170;244;378;14;636
171;269;374;10;653
172;247;386;6;639
173;215;358;10;583
174;262;418;7;687
175;241;392;6;639
176;236;395;4;635
177;212;391;11;614
178;227;405;7;639
179;233;364;9;606
180;227;390;8;625
181;233;358;6;597
182;227;400;7;634
183;242;391;8;641
184;252;371;4;627
185;262;363;8;633
186;246;392;8;646
187;245;398;4;647
188;221;381;11;613
189;221;398;8;627
190;224;382;15;621
191;246;357;11;614
192;241;342;9;592
193;229;417;10;656
194;251;377;9;637
195;238;376;3;617
196;220;394;5;619
197;252;331;4;587
198;234;381;4;619
199;250;437;7;694
200;249;353;5;607
201;235;373;11;619
202;222;361;7;590
203;220;377;9;606
204;218;367;9;594
205;250;351;7;608
206;215;374;5;594
207;237;371;6;614
208;236;365;4;605
209;213;380;6;599
210;240;353;11;604
211;246;376;5;627
212;204;359;11;574
213;218;375;9;602
214;243;358;10;611
215;234;308;1;543
216;265;424;7;696
217;222;329;3;554
218;210;363;6;579
219;218;354;4;576
220;214;334;7;555
221;217;354;6;577
222;218;356;6;580
223;234;351;4;589
224;239;365;3;607
225;227;347;7;581
226;212;384;4;600
227;212;360;10;582
228;202;338;10;550
229;218;325;9;552
230;206;342;7;555
231;211;357;3;571
232;226;336;7;569
233;213;339;9;561
234;228;377;3;608
235;194;354;10;558
236;238;357;5;600
237;214;331;12;557
238;224;334;11;569
239;204;333;11;548
240;221;346;7;574
241;187;344;9;540
242;235;349;10;594
243;237;368;8;613
244;250;338;7;595
245;218;297;9;524
246;216;329;11;556
247;241;370;6;617
248;205;334;6;545
249;224;333;9;566
250;232;358;8;598
251;211;330;11;552
252;219;307;7;533
253;200;349;10;559
254;215;330;5;550
255;236;324;6;566
256;235;316;8;559
257;200;329;5;534
258;238;319;8;565
259;188;342;8;538
260;204;327;8;539
261;203;308;13;524
262;186;345;9;540
263;228;338;6;572
264;200;321;6;527
265;218;360;7;585
266;227;345;6;578
267;199;313;6;518
268;206;338;10;554
269;223;294;8;525
270;214;333;4;551
271;205;326;6;537
272;219;332;6;557
273;210;293;9;512
274;196;333;6;535
275;219;325;4;548
276;197;329;14;540
277;206;312;19;537
278;213;309;13;535
279;204;315;12;531
280;203;329;7;539
281;226;301;6;533
282;199;317;9;525
283;215;297;7;519
284;205;324;7;536
285;209;315;6;530
286;224;336;7;567
287;220;320;5;545
288;207;305;6;518
289;200;274;9;483
290;215;305;7;527
291;224;318;6;548
292;212;333;5;550
293;205;312;7;524
294;233;305;9;547
295;213;314;8;535
296;192;301;11;504
297;220;290;7;517
298;192;338;7;537
299;195;327;7;529
300;213;308;3;524
301;193;286;3;482
302;211;295;8;514
303;238;292;7;537
304;176;327;7;510
305;211;314;5;530
306;205;322;12;539
307;212;299;6;517
308;200;326;8;534
309;179;322;8;509
310;208;275;5;488
311;209;301;4;514
312;206;315;11;532
313;196;312;8;516
314;204;287;2;493
315;201;308;7;516
316;208;313;3;524
317;218;330;9;557
318;200;287;10;497
319;195;301;8;504
320;212;281;9;502
321;191;306;9;506
322;193;332;8;533
323;192;321;10;523
324;199;271;11;481
325;191;258;5;454
326;214;277;6;497
327;191;307;3;501
328;194;298;4;496
329;211;286;3;500
330;207;308;6;521
331;206;258;12;476
332;194;285;8;487
333;190;275;11;476
334;183;307;4;494
335;216;287;6;509
336;182;276;10;468
337;205;304;9;518
338;193;297;6;496
339;176;270;3;449
340;210;272;8;490
341;194;310;7;511
342;200;278;8;486
343;165;284;7;456
344;212;282;7;501
345;203;282;2;487
346;191;302;7;500
347;161;297;8;466
348;209;300;10;519
349;187;276;5;468
350;185;300;4;489
351;175;282;4;461
352;176;305;9;490
353;190;275;7;472
354;193;262;7;462
355;187;251;10;448
356;185;284;8;477
357;179;264;5;448
358;159;265;4;428
359;169;263;10;442
360;193;278;12;483
361;187;257;15;459
362;184;301;4;489
363;170;285;6;461
364;174;298;9;481
365;200;291;5;496
366;199;272;8;479
367;177;282;5;464
368;168;264;13;445
369;198;263;8;469
370;194;300;5;499
371;178;281;3;462
372;191;255;8;454
373;216;279;10;505
374;175;280;3;458
375;186;254;7;447
376;187;256;5;448
377;219;261;6;486
378;196;252;10;458
379;180;267;9;456
380;174;259;6;439
381;166;284;4;454
382;141;264;7;412
383;177;275;3;455
384;176;276;5;457
385;194;302;8;504
386;174;254;6;434
387;179;270;3;452
388;192;248;10;450
389;190;273;8;471
390;158;243;8;409
391;184;272;6;462
392;162;257;6;425
393;163;267;8;438
394;186;271;3;460
395;181;275;10;466
396;185;283;4;472
397;166;249;8;423
398;173;270;4;447
399;164;228;1;393
400;182;280;4;466
401;148;278;6;432
402;157;236;5;398
403;181;222;10;413
404;173;239;5;417
405;153;249;9;411
406;170;239;1;410
407;172;244;8;424
408;171;282;7;460
409;177;254;6;437
410;194;287;5;486
411;203;242;7;452
412;201;264;3;468
413;175;267;5;447
414;169;239;7;415
415;158;263;7;428
416;181;238;6;425
417;178;232;4;414
418;178;241;11;430
419;161;229;4;394
420;195;240;4;439
421;147;233;6;386
422;180;247;7;434
423;189;253;5;447
424;176;237;10;423
425;157;245;8;410
426;173;246;3;422
427;142;234;6;382
428;172;246;13;431
429;178;246;10;434
430;164;247;8;419
431;173;274;7;454
432;169;243;6;418
433;175;272;10;457
434;162;227;5;394
435;171;240;8;419
436;156;239;4;399
437;164;242;11;417
438;155;242;5;402
439;156;238;10;404
440;160;224;2;386
441;170;232;5;407
442;157;220;7;384
443;168;252;10;430
444;169;250;9;428
445;176;228;7;411
446;135;254;6;395
447;164;244;5;413
448;168;226;4;398
449;153;221;7;381
450;164;214;8;386
451;154;236;2;392
452;157;240;5;402
453;145;238;2;385
454;169;220;2;391
455;155;216;6;377
456;127;251;2;380
457;154;226;8;388
458;159;230;8;397
459;151;231;6;388
460;162;202;4;368
461;156;222;9;387
462;169;240;6;415
463;142;222;2;366
464;154;203;6;363
465;166;214;8;388
466;165;243;4;412
467;158;198;2;358
468;158;235;8;401
469;172;232;10;414
470;150;202;8;360
471;153;224;5;382
472;166;221;4;391
473;152;233;6;391
474;162;217;9;388
475;165;202;9;376
476;152;224;6;382
477;169;228;6;403
478;162;233;6;401
479;164;193;7;364
480;164;222;4;390
481;141;231;7;379
482;146;191;5;342
483;157;232;5;394
484;157;212;7;376
485;154;202;4;360
486;155;236;8;399
487;154;215;10;379
488;142;191;11;344
489;143;221;6;370
490;149;209;8;366
491;142;212;8;362
492;141;210;5;356
493;182;204;5;391
494;150;208;7;365
495;159;219;7;385
496;150;201;8;359
497;162;218;3;383
498;149;205;13;367
499;135;226;6;367
500;136;225;5;366
501;160;218;5;383
502;160;225;7;392
503;167;219;4;390
504;145;239;3;387
505;167;212;5;384
506;155;213;10;378
507;143;193;5;341
508;167;209;6;382
509;160;207;3;370
510;172;200;6;378
511;152;189;4;345
512;145;205;4;354
513;151;216;6;373
514;132;175;8;315
515;155;227;2;384
516;153;222;4;379
517;158;211;10;379
518;170;188;4;362
519;148;206;6;360
520;152;213;7;372
521;142;186;4;332
522;149;223;6;378
523;161;189;8;358
524;165;205;2;372
525;152;202;4;358
526;136;202;9;347
527;155;191;4;350
528;124;205;1;330
529;135;198;4;337
530;144;177;6;327
531;126;187;2;315
532;133;187;5;325
533;132;194;6;332
534;136;202;6;344
535;129;211;7;347
536;132;204;7;343
537;159;205;6;370
538;151;217;5;373
539;150;204;5;359
540;138;177;6;321
541;156;215;6;377
542;137;188;8;333
543;136;198;4;338
544;130;179;11;320
545;140;197;8;345
546;150;196;6;352
547;152;202;4;358
548;162;190;6;358
549;111;187;5;303
550;120;200;6;326
551;165;193;8;366
552;117;187;2;306
553;130;179;3;312
554;132;187;9;328
555;131;205;11;347
556;175;183;6;364
557;151;176;4;331
558;157;187;6;350
559;155;194;3;352
560;140;158;3;301
561;151;167;7;325
562;142;201;2;345
563;155;201;4;360
564;143;201;10;354
565;148;205;6;359
566;141;193;6;340
567;119;227;5;351
568;134;200;4;338
569;129;186;6;321
570;131;204;11;346
571;146;194;2;342
572;157;191;9;357
573;151;191;3;345
574;132;172;6;310
575;126;180;4;310
576;150;171;4;325
577;124;203;5;332
578;152;180;6;338
579;155;163;2;320
580;141;172;2;315
581;140;205;7;352
582;119;203;6;328
583;158;193;5;356
584;125;186;5;316
585;125;191;7;323
586;116;199;3;318
587;149;199;2;350
588;119;167;6;292
589;127;167;3;297
590;126;187;4;317
591;128;159;5;292
592;144;181;4;329
593;143;177;4;324
594;137;180;8;325
595;170;184;0;354
596;138;166;7;311
597;134;207;7;348
598;122;176;4;302
599;138;160;6;304
600;123;196;7;326
601;152;171;8;331
602;140;196;5;341
603;132;173;7;312
604;131;197;4;332
605;142;184;4;330
606;130;182;8;320
607;119;191;5;315
608;142;191;1;334
609;144;186;2;332
610;139;156;5;300
611;108;172;3;283
612;147;181;3;331
613;127;206;8;341
614;148;147;4;299
615;116;173;6;295
616;142;171;6;319
617;119;180;3;302
618;119;172;9;300
619;160;178;4;342
620;112;183;3;298
621;130;160;4;294
